"Category","File Name","Job Identifier","Title","Creator","Description","Keywords","Artwork_Type"
"SET 06","7046214131.jpg","49.7.34","PortraitofABeardedManWithARuff_TheMET(3)","rverc","Frans Hals;Dutch, Antwerp 1582/83-1666 Haarlem;;<b><i>Portrait of a Bearded Man with a Ruff </i></b>;Oil on canvas;Dated and inscribed (right): TAT 36 / ANo 1625;;;As the original inscription indicates, the sitter was thirty-six years old when Hals painted his likeness, in 1625. The portraits immediacy is enhanced by vivid brushwork, strong modeling, the glance and gesture ( which respond to the viewer), and the oval framing device. The latter had been used for sometime in Dutch portrait engravings; Hals used it in an illuisionistic manner as early as 1615 (<i> Portrait of a Man Holding a Medallion,</i> in the Brooklyn Museum).;The Jules Bache Collection, 1949;49.7.34 ;From the placard: Metropolitan Museum of Art;  addl accession","rverc: metropolitanmuseum,rverc: europeanpaintings,rverc: art,rverc: nyc,rverc: met,rverc: franshals,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 06","7047520925.jpg","1994.450","TheWaterGarden_TheMET(4)","rverc","Childe Hassam (1859-1935);<b><i> The Water Garden </i></b>;1909 ;Oil on canvas;Partial and Promised Gift of Mr. and Mrs. Douglas Dillon, 1994;1994.450;This intimate landscape, with its rhythmic composition, compressed space, and tapestry-like application of paint, demonstrates the modification of Hassams style at the turn of the century, when he began absorbing Post-Impressionist influences. The flat, decorative arrangement of natural forms, reminiscent of Japanese designs, seems to honor, visually, the Japanese irises depicted within it. Hassam may have painted <i>The Water Garden</i> on a friends East Hampton property on Long Island, New York, which featured a beautiful lily pond surrounded by irises . Hassam would later purchase his own home nearby and spend much of the last sixteen years of his life there.;From the placard: Metropolitan Museum of Art;;  addl accession","rverc: metropolitanmuseum,rverc: americanpainting,rverc: americanwing,rverc: met,rverc: nyc,rverc: art,rverc: childehassam,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 06","7055085413.jpg","1977.226.9","Between Chuck and Mao","dnskct","Metropolitan Museum of Art - New York - April 7 2012  addl Mao Andy Warhol (American, Pittsburgh, Pennsylvania 1928–1987 New York) Date: 1972 Medium: Acrylic and silkscreen on canvas Accession Number: 1977.226.9 Not on view","dnskct: metropolitan,dnskct: museum,dnskct: art,dnskct: newyork,dnskct: nyc,dnskct: april72012,dnskct: 472012,Description,2D,Art2or3,3D,Inhabited,painting,Artwork","Painting"
"SET 06","7061039345.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","Alex E. Pajares: picnik,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 06","7070382649.jpg","67.187.210","ChildrenInWoods_TheMET(8)","rverc","[This photograph was Identify the Painter (19)];;Frank W. Benson 1862-1951;Detail from: <b><i> Children in Woods </i></b> 1905;Oil on canvas;;Benson began to experiment with plein-air painting in the late 1890s, often depicting his own children out of doors. This canvas portrays his three daughters near the familys summer retreat at North Haven, Maine. Eleanor, the eldest, recalled: When we were in North Haven, Papa would often have us put on our best white dresses and then ask us to sit in the grass or play in the woods. We thought it was silly and the maids made such a fuss when they saw our clothes afterwards. Benson permitted his children to read or play cards while posing but disguised these diversions in his final compositions.;Bequest of Miss Adelaide Milton de Groot (1876-1967). 1967;67.187.210;;From the placard: Metropolitan Museum of Art;  addl accession","rverc: metropolitanmuseum,rverc: art,rverc: met,rverc: nyc,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 06","7133436125.jpg","1994.567","Celia Thaxters Garden_TheMET(8)","rverc","This photograph was Identify the Painter (38) ];;Childe Hassam;(1859-1935);Detail from: <b><i> Celia Thaxters Garden, Isles of Shoals, Maine </i></b>;1890 Oil on canvas;This painting is one of the finest works in a series Hassam made during summers in the 1890s on Appledore Island, the largest in a group of islands called the Isles of Shoals, ten miles east of Portsmouth, New Hampshire. ( Appledore actually lies in Maine waters). The series portrays the sumptuous wildflower garden cultivated by Hassams friend Celia Thaxter, a poet and amateur artist, which provided a marvelous contrast to the islands rugged terrain. In the painting, vibrant red poppies entangled in lush garden foliage introduce a view of sun-bleached Babbs Rock. Nowhere visible is the hotel owned and operated by Thaxters family.;Anonymous Gift, 1994;1994-567;;From the placard: Metropolitan Museum of Art;;<a href=http://bighugelabs.com/onblack.php?id=7133436125&amp;bg=white&amp;size=large rel=nofollow>View On White</a>;;  addl accession","rverc: metropoloitanmuseum,rverc: art,rverc: nyc,rverc: met,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 06","7137209587.jpg","1994.567","Celia Thaxters Garden_TheMET(5)","rverc","Childe Hassam;(1859-1935);<b><i> Celia Thaxters Garden, Isles of Shoals, Maine </i></b>;1890 Oil on canvas;This painting is one of the finest works in a series Hassam made during summers in the 1890s on Appledore Island, the largest in a group of islands called the Isles of Shoals, ten miles east of Portsmouth, New Hampshire. ( Appledore actually lies in Maine waters). The series portrays the sumptuous wildflower garden cultivated by Hassams friend Celia Thaxter, a poet and amateur artist, which provided a marvelous contrast to the islands rugged terrain. In the painting, vibrant red poppies entangled in lush garden foliage introduce a view of sun-bleached Babbs Rock. Nowhere visible is the hotel owned and operated by Thaxters family.;Anonymous Gift, 1994;1994-567;;From the placard: Metropolitan Museum of Art;  addl accession","rverc: metropoplitanmuseum,rverc: art,rverc: nyc,rverc: met,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 06","7137211599.jpg","-","EmptyBenches_TheMET(529)","rverc","<a href=http://bighugelabs.com/onblack.php?id=7137211599&amp;bg=white&amp;size=large rel=nofollow>View On White</a>","rverc: metropoplitanmuseum,rverc: art,rverc: nyc,rverc: met,2D,Art2or3,painting,Artwork","Painting"
"SET 06","7140254709.jpg","-","EmptyBenches_TheMET(526)","rverc","NA","rverc: metropolitanmuseum,rverc: art,rverc: nyc,rverc: met,2D,Art2or3,3D,painting,Artwork","Painting"
"SET 06","7140256927.jpg","77.3.1","High Point Shandaken Mountains_TheMET(9)","rverc","This photograph was Identify the Painter (40) ];.;Asher B. Durand (1796-1886);<b><i> High Point: Shandaken Mountains </i></b>;1853;Oil on canvas;This work, first shown at the National Academy of Designs annual exhibition in New York City in 1853, depicts a scene near the town of Olive, New York, where Durand spent the summers of 1853 and 1855. During those months, he repeated sketches he had made of a nearby mountain, High Point ( also known as Ashokan High Point), on an earlier visit to the region in 1847. In this painting, in contrast to his large historical landscapes, the artist focused on depicting light and shade in the type of bucolic setting popular with an increasingly urban American publicrepresented here by the couple fishing on the bank of the stream, enjoying the bounty of nature.;;Bequest of Sarah Ann Ludlum, 1877;77.3.1;From the placard: Metropolitan Museum of Art;  addl accession","rverc: metropolitanmuseum,rverc: art,rverc: nyc,rverc: met,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 06","7143578941.jpg","77.3.1","High Point Shandaken Mountains_TheMET(5)","rverc","Asher B. Durand (1796-1886);<b><i> High Point: Shandaken Mountains </i></b>;1853;Oil on canvas;This work, first shown at the National Academy of Designs annual exhibition in New York City in 1853, depicts a scene near the town of Olive, New York, where Durand spent the summers of 1853 and 1855. During those months, he repeated sketches he had made of a nearby mountain, High Point ( also known as Ashokan High Point), on an earlier visit to the region in 1847. In this painting, in contrast to his large historical landscapes, the artist focused on depicting light and shade in the type of bucolic setting popular with an increasingly urban American publicrepresented here by the couple fishing on the bank of the stream, enjoying the bounty of nature.;;Bequest of Sarah Ann Ludlum, 1877;77.3.1;From the placard: Metropolitan Museum of Art;  addl accession","NA,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 06","7145071401.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,Stylized,painting,Artwork","Painting"
"SET 06","7145071483.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,Stylized,painting,Artwork","Painting"
"SET 06","7145071675.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,Stylized,painting,Artwork","Painting"
"SET 06","7145071793.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 06","7145071919.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 06","7145072115.jpg","97.34","The Metropolitan Museum of Art","Alex E. Pajares","George Washington-The First Avenger  addl Washington Crossing the Delaware Emanuel Leutze (American, Schwäbisch Gmünd 1816–1868 Washington, D.C.) Date: 1851 Medium: Oil on canvas Accession Number: 97.34 On view in Gallery 760","NA,2D,Art2or3,painting,Artwork","Painting"
"SET 06","7148445021.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,Stylized,painting,Artwork","Painting"
"SET 06","7148446681.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 06","7153278039.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 06","7153278123.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,Stylized,painting,Artwork","Painting"
"SET 06","7153278267.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 06","7164407650.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 06","7175247062.jpg","29.100.64","Cezanne_Mont Saint_Victoire and the Viaduct of the Arc River Valley_1882-5","Elisa Giovinazzo","NA  addl Mont Sainte-Victoire and the Viaduct of the Arc River Valley Paul Cézanne (French, Aix-en-Provence 1839–1906 Aix-en-Provence) Date: 1882–85 Medium: Oil on canvas Accession Number: 29.100.64 On view in Gallery 825","Elisa Giovinazzo: cezanne,Elisa Giovinazzo: saintvictoire,Elisa Giovinazzo: arte,Elisa Giovinazzo: art,Elisa Giovinazzo: landscape,Elisa Giovinazzo: paesaggio,Elisa Giovinazzo: quadro,Elisa Giovinazzo: museum,Elisa Giovinazzo: met,Elisa Giovinazzo: manhattan,Elisa Giovinazzo: newyorkcity,Elisa Giovinazzo: newyork,Elisa Giovinazzo: nyc,Elisa Giovinazzo: ny,Elisa Giovinazzo: museo,Elisa Giovinazzo: usa,2D,Art2or3,painting,Artwork","Painting"
"SET 06","7179226376.jpg","53.183","Identify The Painter_(41)","rverc","<a href=http://bighugelabs.com/onblack.php?id=7179226376&amp;bg=white&amp;size=large rel=nofollow>View On White</a>;This photograph was Identify the Painter (41).;;Edward Hopper American, 1882-1967;;Detail from: <b><i> Office in a Small City </i></b> 1953;Oil on canvas;;The Metropolitan acquired this painting shortly after it was completed in late October 1953. Begun in Cape Cod over the summer and finished in New York City, it was the only oil Hopper produced that year. Reprising one of his signature subjectsa solitary figure, physically and emotionally detached from his surroundings and other peopleit was described by the artists wife as the man in concrete wall.;;George A. Hearn Fund, 1953;53.183;;From the placard: Metropolitan Museum of Art;  addl accession","NA,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 06","7180250884.jpg","-","-","-","-","2D,Art2or3,painting,Artwork","Painting"
