"Category","File Name","Job Identifier","Title","Creator","Description","Keywords","Artwork_Type"
"SET 28","2442934891.jpg","1975.1.186","Princesse de Broglie by Ingres in the Metropolitan Museum of Art, January 2008","ElissaSCA","Princesse de Broglie, 185153;Jean-Auguste-Dominique Ingres (French, 17801867);Oil on canvas; 47 3/4 x 35 3/4 in. (121.3 x 90.8 cm);Robert Lehman Collection, 1975 (1975.1.186);;Although portraiture was a genre he came to dislike, Ingres depicted many of the leading personalities of his day. This painting of Josephine Eleonore Marie Pauline de Galard de Brassacede Bearn, princesse de Broglie, is his last commissioned portrait of a female sitter. A member of the most cultivated circles of the Second Empire, the princess was renowned for her great beauty as well as her reserve, both qualities captured in this portrait. Ingres' facility for brilliantly transcribing the material quality of objects is seen in the rich satin and lace of the sitter's gown, the silk damask upholstery, and the richly embroidered evening scarf draped across the chair. Also rendered in exquisite detail are her sumptuous jewels, which include the fashionable antique-inspired pendant around her neck.;;The princesse de Broglie died of consumption at the age of thirty-five. Her bereaved husband kept this portrait behind draperies in perpetual tribute to her memory. It remained in the family until shortly before it was acquired by Robert Lehman and retains the original, ornately carved frame that Ingres himself selected.;;Text from: <a href=http://www.metmuseum.org/TOAH/ho/10/euwf/ho_1975.1.186.htm>www.metmuseum.org/TOAH/ho/10/euwf/ho_1975.1.186.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: painting,ElissaSCA: ingres,ElissaSCA: 19thcentury,ElissaSCA: portrait,ElissaSCA: fujifinepixs6000fd,ElissaSCA: french,2D,Art2or3,painting,Artwork","Painting"
"SET 28","2442934901.jpg","1975.1.186","Detail of Princesse de Broglie by Ingres in the Metropolitan Museum of Art, January 2008","ElissaSCA","Princesse de Broglie, 185153;Jean-Auguste-Dominique Ingres (French, 17801867);Oil on canvas; 47 3/4 x 35 3/4 in. (121.3 x 90.8 cm);Robert Lehman Collection, 1975 (1975.1.186);;Although portraiture was a genre he came to dislike, Ingres depicted many of the leading personalities of his day. This painting of Josephine Eleonore Marie Pauline de Galard de Brassacede Bearn, princesse de Broglie, is his last commissioned portrait of a female sitter. A member of the most cultivated circles of the Second Empire, the princess was renowned for her great beauty as well as her reserve, both qualities captured in this portrait. Ingres' facility for brilliantly transcribing the material quality of objects is seen in the rich satin and lace of the sitter's gown, the silk damask upholstery, and the richly embroidered evening scarf draped across the chair. Also rendered in exquisite detail are her sumptuous jewels, which include the fashionable antique-inspired pendant around her neck.;;The princesse de Broglie died of consumption at the age of thirty-five. Her bereaved husband kept this portrait behind draperies in perpetual tribute to her memory. It remained in the family until shortly before it was acquired by Robert Lehman and retains the original, ornately carved frame that Ingres himself selected.;;Text from: <a href=http://www.metmuseum.org/TOAH/ho/10/euwf/ho_1975.1.186.htm>www.metmuseum.org/TOAH/ho/10/euwf/ho_1975.1.186.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: painting,ElissaSCA: ingres,ElissaSCA: 19thcentury,ElissaSCA: portrait,ElissaSCA: fujifinepixs6000fd,ElissaSCA: blue,ElissaSCA: catchycolors,ElissaSCA: lace,ElissaSCA: french,2D,Art2or3,painting,Artwork","Painting"
"SET 28","2474191981.jpg","1975.1.119","Christ Bearing the Cross and the Resurrection by Gerard David in the Metropolitan Museum of Art, January 2008","ElissaSCA","Gerard David;Netherlandish, ca. 1455-1523;Christ Bearing the Cross and the Crucifixion; The Resurrection and the Pilgrims at Emmaus, ca. 1505;;From the Robert Lehman Collection, Accession # 1975.1.119;;Text from the Metropolitan Museum of Art label.","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: painting,ElissaSCA: gerarddavid,ElissaSCA: fujifinepixs6000fd,ElissaSCA: christ,ElissaSCA: christian,ElissaSCA: northernrenaissance,ElissaSCA: diptych,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 28","2474191983.jpg","1975.1.119","Detail of the Resurrection by Gerard David in the Metropolitan Museum of Art, January 2008","ElissaSCA","Gerard David;Netherlandish, ca. 1455-1523;Christ Bearing the Cross and the Crucifixion; The Resurrection and the Pilgrims at Emmaus, ca. 1505;;From the Robert Lehman Collection, Accession # 1975.1.119;;Text from the Metropolitan Museum of Art label.","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: painting,ElissaSCA: gerarddavid,ElissaSCA: fujifinepixs6000fd,ElissaSCA: christ,ElissaSCA: christian,ElissaSCA: northernrenaissance,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 28","2750380513.jpg","-","Two Tahitian Women, 1899","Maulleigh","Two Tahitian Women, 1899;Paul Gauguin (French, 18481903);Oil on canvas; 37 x 28 1/2 in. (94 x 72.4 cm);Gift of William Church Osborn, 1949 (49.58.1);;Financial considerations curtailed Gauguin's first stay in Tahiti (189193), but he returned in 1895 and remained in the islands until his death in 1903. Two Tahitian Women, painted in 1899, depicts the natives that Gauguin admired because they were uncorrupted by the trappings of European civilization. The woman on the left has been identified as Gauguin's mistress Pahura. The pose of the other woman appears in several works Gauguin executed between 1896 and 1899; the position of her hands derives from carvings in the Javanese temple of Borobudur.","Maulleigh: two,Maulleigh: tahitian,Maulleigh: women,Maulleigh: paul,Maulleigh: gauguin,Maulleigh: 1899,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: art,Maulleigh: new,Maulleigh: york,Maulleigh: city,Maulleigh: metropolitanmuseum,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 28","2876212720.jpg","1999.363.44","Reclining Odalisque or Harmony in Red by Matisse in the Metropolitan Museum of Art, March 2008","ElissaSCA","Reclining Odalisque (Harmony in Red), 1927;Henri Matisse (French, 18691954);Oil on canvas; 15 1/8 x 21 5/8 in. (38.4 x 55 cm);Jacques and Natasha Gelman Collection, 1998 (1999.363.44);;Odalisques were the most popular subject of Matisse's Nice period, during the 1920s. They appear in diverse poses in innumerable canvases: reclining, lounging, seated, or standing, frequently with their arms raised or folded behind the head. Dressed or semi-dressed in exotic attire, they are placed against a decorative background of richly patterned fabrics and oriental rugs and surrounded by oriental accoutrements. Matisse's primary model for these depictions, from 1920 to 1927, was Henriette Darricarriere (born 1901), a young woman skilled in the arts of ballet, piano, violin, and painting who lived near Matisse's studio.;;In his third-floor apartment at 1, Place Charles-Felix, Matisse arranged an &quot;Oriental&quot; alcove, equipped with a low couch, mirrors, decorative screens, and profusely patterned wall hangings, creating an atmosphere of reverie and exoticism reminiscent of the Moorish interiors he had seen in Morocco. The model's sculpturesque body, languorously stretching on the couch, exudes sensuality and carnality, enhanced by the warm rosy red color scheme. The mood of &quot;luxe, calme et volupte&quot; is clearly palpable. Yet, contemplating the work, one gets the impression that the artist somehow distanced himself from the erotic content of the picture while leaving the excitement of recognition to the viewer. Despite their attempt at authenticity, the paintings appear carefully staged and full of theatricality. The theme of odalisques during Matisse's Nice period is central not only to his paintings, but also to his sculptures, drawings, and prints.;;Text from: <a href=http://www.metmuseum.org/toah/hd/mati/ho_1999.363.44.htm>www.metmuseum.org/toah/hd/mati/ho_1999.363.44.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: matisse,ElissaSCA: french,ElissaSCA: painting,ElissaSCA: odalisque,ElissaSCA: fujifinepixs6000fd,2D,Art2or3,painting,Artwork","Painting"
"SET 28","2878895786.jpg","1999.363.56","Boy in a Striped Sweater by Modigliani in the Metropolitan Museum of Art, March 2008","ElissaSCA","Amedeo Modigliani. Italian, 1884-1920;Boy in a Striped Sweater;1918;Oil on canvas;;Accession # 1999.363.56;;Known for his sensual nudes and totemic sculptures Modigliani always painted his portraits from the model and usually finished them in one sitting. From March 1918 until May 1918 he and his mistress, Jeanne Hebuterne (1898-1920), lived in the south of France due to the artist's deteriorating health. During this time, Modigliani employed local servants, shop girls and children as his models.;;Text from the Metropolitan Museum of Art label.","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: modern,ElissaSCA: painting,ElissaSCA: portrait,ElissaSCA: fujifinepixs6000fd,ElissaSCA: modigliani,ElissaSCA: italian,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 28","2878895788.jpg","1999.363.41","The Young Sailor II by Matisse in the Metropolitan Museum of Art, March 2008","ElissaSCA","The Young Sailor II, SummerWinter 1906;Henri Matisse (French, 18691954);Oil on canvas; 40 x 32 1/4 in. (101.6 x 81.9 cm);Jacques and Natasha Gelman Collection, 1998 (1999.363.41);;In this second version of The Young Sailor, painted in Collioure or Paris, contours are sharpened, forms are more defined, and colors have been reduced to large, mostly flat areas of bright green, blue, and pinka decorative style and palette that Matisse adopted from this point onward. He also drastically changed the expression and mood of the sailor. His stylizing brush wiped away the earlier round-cheeked youthfulness of the face, replacing it with a masklike expression of savy cunning. The Young Sailor II has become an icon of Fauve portraiture. Recent research has established that the sitter was an eighteen-year-old fisherman named Germain Augustin Barthelemy Montarges (18881938).;;Text from: <a href=http://www.metmuseum.org/toah/hd/fauv/ho_1999.363.41.htm>www.metmuseum.org/toah/hd/fauv/ho_1999.363.41.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: modern,ElissaSCA: painting,ElissaSCA: portrait,ElissaSCA: matisse,ElissaSCA: french,ElissaSCA: fujifinepixs6000fd,ElissaSCA: sailor,2D,Art2or3,painting,Artwork","Painting"
"SET 28","3516703623.jpg","-","L1014687  quiet conversation with Alice B","Susan NYC","NA","Susan NYC: m8,Susan NYC: metropolitanmuseum,Susan NYC: nyc,Susan NYC: picasso,Susan NYC: alicebtoklas,Susan NYC: portrait,Susan NYC: museums,Susan NYC: metropolitanmuseumofart,Susan NYC: met,Susan NYC: mma,Susan NYC: museum,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 28","3622407891.jpg","-","met 310","Cronopio?","NA","Cronopio?: nyc,Cronopio?: themet,Cronopio?: metropolitanmuseum,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 28","3623227016.jpg","-","met 318","Cronopio?","NA","Cronopio?: nyc,Cronopio?: themet,Cronopio?: metropolitanmuseum,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 28","4229835656.jpg","-","Wax-Fruit Centerpiece","Maulleigh","ca. 1855-75","Maulleigh: 1855,Maulleigh: victorian,Maulleigh: wax,Maulleigh: fruit,2D,Art2or3,painting,Artwork","Painting"
"SET 28","4339396150.jpg","1995.535","Women Picking Olives by Van Gogh in the Metropolitan Museum of Art, December 2008","ElissaSCA","Artist: Vincent van Gogh (Dutch, 18531890);;Title: Women Picking Olives;;Date: 1889;;Medium: Oil on canvas;;Dimensions: 28 5/8 x 36 in. (72.7 x 91.4 cm);;Credit Line: The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1995, Bequest of Walter H. Annenberg, 2002;;Accession Number: 1995.535;;Gallery Label: At the end of 1889, Van Gogh painted three versions of this picture of women gathering olives. He described the first as an on-the-spot study &quot;in deeper tones from nature&quot; (private collection) and distinguished the second as a studio rendition in a &quot;very discreet color scheme&quot; (National Gallery of Art, Washington, D.C.). The present work, the most resolved and stylized of the three, was intended for his sister and mother, to whom Van Gogh wrote: &quot;I hope that the picture of the women in the orchard of olive trees will be a little to your likingI sent a drawing of it to Gauguin, . . . and he thinks it good. . . .&quot;;;Text from: <a href=http://www.metmuseum.org/Works_of_Art/collection_database/european_paintings/women_picking_olives_vincent_van_gogh/objectview.aspx?OID=110000978&amp;collID=11&amp;dd1=11 rel=nofollow>www.metmuseum.org/Works_of_Art/collection_database/europe...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: 19thcentury,ElissaSCA: painting,ElissaSCA: vangogh,ElissaSCA: dutch,ElissaSCA: fujifinepixs6000fd,ElissaSCA: landscape,ElissaSCA: postimpressionism,AccessionInDesc,Description,2D,Art2or3,painting,Artwork","Painting"
"SET 28","4339396154.jpg","1995.535","Detail of Women Picking Olives by Van Gogh in the Metropolitan Museum of Art, December 2008","ElissaSCA","Artist: Vincent van Gogh (Dutch, 18531890);;Title: Women Picking Olives;;Date: 1889;;Medium: Oil on canvas;;Dimensions: 28 5/8 x 36 in. (72.7 x 91.4 cm);;Credit Line: The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1995, Bequest of Walter H. Annenberg, 2002;;Accession Number: 1995.535;;Gallery Label: At the end of 1889, Van Gogh painted three versions of this picture of women gathering olives. He described the first as an on-the-spot study &quot;in deeper tones from nature&quot; (private collection) and distinguished the second as a studio rendition in a &quot;very discreet color scheme&quot; (National Gallery of Art, Washington, D.C.). The present work, the most resolved and stylized of the three, was intended for his sister and mother, to whom Van Gogh wrote: &quot;I hope that the picture of the women in the orchard of olive trees will be a little to your likingI sent a drawing of it to Gauguin, . . . and he thinks it good. . . .&quot;;;Text from: <a href=http://www.metmuseum.org/Works_of_Art/collection_database/european_paintings/women_picking_olives_vincent_van_gogh/objectview.aspx?OID=110000978&amp;collID=11&amp;dd1=11 rel=nofollow>www.metmuseum.org/Works_of_Art/collection_database/europe...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: 19thcentury,ElissaSCA: painting,ElissaSCA: vangogh,ElissaSCA: dutch,ElissaSCA: fujifinepixs6000fd,ElissaSCA: landscape,ElissaSCA: postimpressionism,AccessionInDesc,Description,2D,Art2or3,painting,Artwork","Painting"
"SET 28","4352074071.jpg","09.71.2","TheBathJavea_TheMET (3)","rverc","The Bath, Javea 1905 Joaquin Sorolla y Bastida. Spanish, 1863-1923;Oil on canvas;Signed and dated (lower right): J. Sorolla Bastida / 1905;;Sorolla was a precocious draftsman, who at the age of fifteen, enrolled in the Academy of San Carlos in Valencia, Spain. Later, after studying in Roma and Paris, he settled in Valencia, where he developed the high-keyed painterly style for which he is famous. This style resulted from a variety of influences, including Impressionism and the work of Adolph Menzel (1815-1905) and jules Bastien-Lepage ( 1848-1884). The seacoast town of Javeea, south of Valencia, provided Sorolla with the subjects for many of his paintings. Some of the most popular were scenes of children swimming. By the early years of the twentieth century, Sorolla had achieved an international reputation.;;Catharine Lorillard Wolfe Collection, Wolfe Fund, 1909;09.71.2;;From the placard: Metropolitan Museum of Art;  addl accession","rverc: metropolitanmuseum,rverc: europeanpaintings,rverc: met,rverc: nyc,rverc: art,rverc: bench191,rverc: joaquinsorollaybastida,Description,2D,Art2or3,painting,Artwork","Painting"
"SET 28","4563385109.jpg","1975.1.230","Maria by Kees van Dongen in the Metropolitan Museum of Art, February 2010","ElissaSCA","Kees van Dongen;Dutch, 1877-1968;;Maria;;Accession # 1975.1.230;;From the Robert Lehman Collection.;;Text from the Metropolitan Museum of Art label.","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2010,ElissaSCA: modern,ElissaSCA: painting,ElissaSCA: fauvism,ElissaSCA: portrait,ElissaSCA: fujifinepixs6000fd,ElissaSCA: dutch,ElissaSCA: red,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
