"Category","File Name","Job Identifier","Title","Creator","Description","Keywords","Artwork_Type"
"SET 33","2435091817.jpg","1975.1.130","Margaret of Austria by Jean Hey in the Metropolitan Museum of Art, January 2008","ElissaSCA","Margaret of Austria, ca. 1490;Jean Hey (also known as the Master of Moulins) (Netherlandish, active fourth quarter 15th century);Oil on oak panel; 12 7/8 x 9 1/8 in. (32.7 x 23 cm);Robert Lehman Collection, 1975 (1975.1.130) ;;Margaret of Austria, daughter of Emperor Maximilian I, was betrothed at the age of three to the infant Charles VIII of France. She is shown here at age ten, one year before she was repudiated by her intended husband. The elaborate pendant of a pelican piercing its breast to feed its young (its blood represented by the large hanging ruby), a symbol of Christian charity, alludes to the sitter's piety. The portrait was the left wing of a diptych; the right wing (now lost) would have shown the Virgin and Child.;;Text from: <a href=http://www.metmuseum.org/works_of_art/collection_database/the_robert_lehman_collection/Margaret_of_Austria_Jean_Hey_also_known_as_the_Master_of_Moulins/ViewObject.aspx?depNm=the_robert_lehman_collection&amp;pID=1&amp;kWd=&amp;OID=150000120&amp;vW=0&amp;Pg=2&amp;St=5&amp;StOd=1&amp;vT=2>www.metmuseum.org/works_of_art/collection_database/the_ro...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: painting,ElissaSCA: portrait,ElissaSCA: renaissance,ElissaSCA: fujifinepixs6000fd,ElissaSCA: northernrenaissance,2D,Art2or3,painting,Artwork","Painting"
"SET 33","2435134095.jpg","1975.1.148","Condesa de Altamira and her Daughter by Goya in the Metropolitan Museum of Art, January 2008","ElissaSCA","Condesa de Altamira and Her Daughter, Maria Agustina, 178788;Francisco de Goya y Lucientes (Spanish, 17461828);Oil on canvas; 76 7/8 x 45 1/4 in. (195 x 115 cm);Robert Lehman Collection, 1975 (1975.1.148);;This imposing portrait is one of four that Goya painted of members of Count Altamira's family. (Another is the Museum's portrait of Don Manuel Osorio Manrique de Zuniga [49.7.41].) The patronage of this powerful family greatly advanced the artist's career; shortly after this work was completed, he was appointed court painter to Charles IV, king of Spain. Goya's brilliant treatment of the countess' gown, with its shimmering embroidered silk, attests to his mastery of technique, while the distant, introspective expressions of the sitters reveal his ability to endow even the most formal of portraits with a penetrating psychological immediacy.;;Text from: <a href=http://www.metmuseum.org/toah/ho/09/eusi/ho_1975.1.148.htm>www.metmuseum.org/toah/ho/09/eusi/ho_1975.1.148.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: art,ElissaSCA: museum,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: painting,ElissaSCA: goya,ElissaSCA: portrait,ElissaSCA: fujifinepixs6000fd,ElissaSCA: spanish,2D,Art2or3,painting,Artwork","Painting"
"SET 33","2435134099.jpg","1975.1.148","Detail of Condesa de Altamira and her Daughter by Goya in the Metropolitan Museum of Art, January 2008","ElissaSCA","Condesa de Altamira and Her Daughter, Maria Agustina, 178788;Francisco de Goya y Lucientes (Spanish, 17461828);Oil on canvas; 76 7/8 x 45 1/4 in. (195 x 115 cm);Robert Lehman Collection, 1975 (1975.1.148);;This imposing portrait is one of four that Goya painted of members of Count Altamira's family. (Another is the Museum's portrait of Don Manuel Osorio Manrique de Zuniga [49.7.41].) The patronage of this powerful family greatly advanced the artist's career; shortly after this work was completed, he was appointed court painter to Charles IV, king of Spain. Goya's brilliant treatment of the countess' gown, with its shimmering embroidered silk, attests to his mastery of technique, while the distant, introspective expressions of the sitters reveal his ability to endow even the most formal of portraits with a penetrating psychological immediacy.;;Text from: <a href=http://www.metmuseum.org/toah/ho/09/eusi/ho_1975.1.148.htm>www.metmuseum.org/toah/ho/09/eusi/ho_1975.1.148.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: art,ElissaSCA: museum,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: painting,ElissaSCA: goya,ElissaSCA: portrait,ElissaSCA: fujifinepixs6000fd,ElissaSCA: spanish,2D,Art2or3,painting,Artwork","Painting"
"SET 33","2437028704.jpg","1975.1","Figures on the Beach by Renoir in the Metropolitan Museum of Art, January 2008","ElissaSCA","Pierre-Auguste Renoir;French, 1841-1919;Figures on the Beach;;From the Robert Lehman Collection, Accession # 1975.1. (rest unreadable);;Text from the Metropolitan Museum of Art label.;","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: painting,ElissaSCA: renoir,ElissaSCA: impressionism,ElissaSCA: fujifinepixs6000fd,ElissaSCA: french,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 33","2437028708.jpg","1975.1","Detail of Figures on the Beach by Renoir in the Metropolitan Museum of Art, January 2008","ElissaSCA","Pierre-Auguste Renoir;French, 1841-1919;Figures on the Beach;;From the Robert Lehman Collection, Accession # 1975.1. (rest unreadable);;Text from the Metropolitan Museum of Art label.;","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: painting,ElissaSCA: renoir,ElissaSCA: impressionism,ElissaSCA: fujifinepixs6000fd,ElissaSCA: french,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 33","2437028716.jpg","1975.1","Detail of Figures on the Beach by Renoir in the Metropolitan Museum of Art, January 2008","ElissaSCA","Pierre-Auguste Renoir;French, 1841-1919;Figures on the Beach;;From the Robert Lehman Collection, Accession # 1975.1. (rest unreadable);;Text from the Metropolitan Museum of Art label.;","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: painting,ElissaSCA: renoir,ElissaSCA: impressionism,ElissaSCA: fujifinepixs6000fd,ElissaSCA: beach,ElissaSCA: french,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 33","2438651034.jpg","1975.1.146","Saint Jerome as Cardinal by El Greco in the Metropolitan Museum of Art, January 2008","ElissaSCA","Saint Jerome as Cardinal, ca. 161014;El Greco (Domenikos Theotokopoulos) (Greek, 15411614);Oil on canvas; 42 1/2 x 34 1/4 in. (108 x 87 cm);Robert Lehman Collection, 1975 (1975.1.146);;Cloaked in the red vestments of a cardinal, Saint Jerome rests his hands on an open book, an allusion to his translation of the Bible from Greek to Latin in the fifth century. Artists have generally shown Saint Jerome as penitent ascetic, recalling his retreat to the Syrian desert. But by the fifteenth century, under the influence of Italian humanism, Jerome takes on the guise of a scholar.;;Text from: <a href=http://www.metmuseum.org/TOAH/ho/09/eusi/ho_1975.1.146.htm>www.metmuseum.org/TOAH/ho/09/eusi/ho_1975.1.146.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: painting,ElissaSCA: elgreco,ElissaSCA: christian,ElissaSCA: saint,ElissaSCA: red,ElissaSCA: fujifinepixs6000fd,ElissaSCA: greek,ElissaSCA: baroque,2D,Art2or3,painting,Artwork","Painting"
"SET 33","2438651038.jpg","1975.1.145","Christ Carrying the Cross by El Greco in the Metropolitan Museum of Art, January 2008","ElissaSCA","Christ Carrying the Cross, ca. 1580s (?);El Greco (Domenikos Theotokopoulos) (Greek, 15411614);Oil on canvas; 41 3/8 x 31 in. (105 x 79 cm);Robert Lehman Collection, 1975 (1975.1.145);;During his long career in Spain, El Greco produced numerous paintings of Christ Carrying the Cross. The Lehman canvas, arguably his earliest version of the subject, is not a narrative scene: no other figures are represented and the setting is not recognizable. Instead, it is a devotional image of haunting immediacy, resonant with pathos. Christ's willing sacrifice for humankind is expressed through his gentle embrace of the cross and his heavenward gaze.;;Text from: <a href=http://www.metmuseum.org/TOAH/HD/grec/ho_1975.1.145.htm>www.metmuseum.org/TOAH/HD/grec/ho_1975.1.145.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: painting,ElissaSCA: elgreco,ElissaSCA: christ,ElissaSCA: christian,ElissaSCA: fujifinepixs6000fd,ElissaSCA: cross,ElissaSCA: greek,ElissaSCA: baroque,2D,Art2or3,painting,Artwork","Painting"
"SET 33","2601141180.jpg","16.53","Detail of Madame X by Sargent in the Metropolitan Museum of Art, February 2008","ElissaSCA","John Singer Sargent (18561925);Madame X (Madame Pierre Gautreau), 188384;Oil on canvas; 82 1/8 x 43 1/4 in. (208.6 x 109.9 cm);Arthur Hoppock Hearn Fund, 1916 (16.53) ;;Virginie Avegno (18591915) was born in Louisiana, the daughter of Major Anatole Avegno of New Orleans, a gentleman whose family had emigrated from Camogli, Italy, and Marie Virginie de Ternant of Parlange Plantation, Louisiana. After Major Avegno died of wounds suffered at the Battle of Shiloh, Mrs. Avegno took her daughters to Paris. There Virginie became a celebrated beauty and married Pierre Gautreau, a Parisian banker. Sargent probably met her in 1881. In 1882, he wrote of wanting to paint her portrait. He worked on the portrait at the Gautreau's summer home in Brittany in 1883, but he had difficulty finding a suitable pose and perspective. Numerous studies show his different attempts at the composition. The portrait as finally executed was exhibited at the Paris Salon of 1884 as &quot;Portrait de Mme ***&quot; and created a scandal. Sargent considered it one of his best works; an unfinished second version of the same pose is in the Tate Gallery in London.;;Text from: <a href=http://www.metmuseum.org/Works_of_Art/collection_database/american_paintings_and_sculpture/Madame_X_Madame_Pierre_Gautreau_John_Singer_Sargent/ViewObject.aspx?depNm=american_paintings_and_sculpture&amp;pID=0&amp;kWd=Sargent+X&amp;vW=1&amp;Pg=1&amp;St=0&amp;StOd=1&amp;vT=1&amp;OID=20012492>www.metmuseum.org/Works_of_Art/collection_database/americ...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: american,ElissaSCA: painting,ElissaSCA: sargent,ElissaSCA: fujifinepixs6000fd,ElissaSCA: portrait,ElissaSCA: 19thcentury,2D,Art2or3,painting,Artwork","Painting"
"SET 33","2619221540.jpg","47.26","Detail of The Love Song by Burne-Jones in the Metropolitan Museum of Art, February 2008","ElissaSCA","Artist ;Sir Edward Burne-Jones (English, 18331898);;Title;The Love Song;;Date;186877;;Medium;Oil on canvas;;Dimensions;45 x 61 3/8 in. (114.3 x 155.9 cm);;Credit Line;The Alfred N. Punnett Endowment Fund, 1947;;Accession Number;47.26 ;;In 1846, the painter and poet Dante Gabriel Rossetti was a founding member of the circle of artists known as the Pre-Raphaelite Brotherhood. Nine years later he assembled a group of seven friends to help him decorate the Oxford Union Building with scenes from Sir Thomas Malory's &quot;Morte d'Arthur.&quot; One of the driving forces of this &quot;second Brotherhood&quot; was Edward Burne-Jones. His &quot;Love Song,&quot; with its figures reminiscent of the fifteenth-century Venetian painter Vittore Carpaccio and its &quot;Arthurian&quot; landscape bathed in evening light, reflects the profound influence of both the Italian Renaissance and the gothicizing Pre-Raphaelite movement.;;This painting is the definitive version of several works that Burne-Jones based on a refrain from an old Breton song: &quot;Helas! je sais un chant d'amour, / Triste ou gai, tour a tour&quot; (Alas, I know a love song, / Sad or happy, each in turn).;;Text from: <a href=http://www.metmuseum.org/works_of_art/collection_database/european_paintings/The_Love_Song/viewObject.aspx?&amp;OID=110000259&amp;PgSz=1>www.metmuseum.org/works_of_art/collection_database/europe...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: 19thcentury,ElissaSCA: english,ElissaSCA: painting,ElissaSCA: burnejones,ElissaSCA: preraphaelite,ElissaSCA: fujifinepixs6000fd,AccessionInDesc,Description,2D,Art2or3,painting,Artwork","Painting"
"SET 33","2619221544.jpg","47.26","Detail of The Love Song by Burne-Jones in the Metropolitan Museum of Art, February 2008","ElissaSCA","Artist ;Sir Edward Burne-Jones (English, 18331898);;Title;The Love Song;;Date;186877;;Medium;Oil on canvas;;Dimensions;45 x 61 3/8 in. (114.3 x 155.9 cm);;Credit Line;The Alfred N. Punnett Endowment Fund, 1947;;Accession Number;47.26 ;;In 1846, the painter and poet Dante Gabriel Rossetti was a founding member of the circle of artists known as the Pre-Raphaelite Brotherhood. Nine years later he assembled a group of seven friends to help him decorate the Oxford Union Building with scenes from Sir Thomas Malory's &quot;Morte d'Arthur.&quot; One of the driving forces of this &quot;second Brotherhood&quot; was Edward Burne-Jones. His &quot;Love Song,&quot; with its figures reminiscent of the fifteenth-century Venetian painter Vittore Carpaccio and its &quot;Arthurian&quot; landscape bathed in evening light, reflects the profound influence of both the Italian Renaissance and the gothicizing Pre-Raphaelite movement.;;This painting is the definitive version of several works that Burne-Jones based on a refrain from an old Breton song: &quot;Helas! je sais un chant d'amour, / Triste ou gai, tour a tour&quot; (Alas, I know a love song, / Sad or happy, each in turn).;;Text from: <a href=http://www.metmuseum.org/works_of_art/collection_database/european_paintings/The_Love_Song/viewObject.aspx?&amp;OID=110000259&amp;PgSz=1>www.metmuseum.org/works_of_art/collection_database/europe...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: 19thcentury,ElissaSCA: english,ElissaSCA: painting,ElissaSCA: burnejones,ElissaSCA: preraphaelite,ElissaSCA: fujifinepixs6000fd,AccessionInDesc,Description,2D,Art2or3,painting,Artwork","Painting"
"SET 33","2619221550.jpg","47.26","Detail of The Love Song by Burne-Jones in the Metropolitan Museum of Art, February 2008","ElissaSCA","Artist ;Sir Edward Burne-Jones (English, 18331898);;Title;The Love Song;;Date;186877;;Medium;Oil on canvas;;Dimensions;45 x 61 3/8 in. (114.3 x 155.9 cm);;Credit Line;The Alfred N. Punnett Endowment Fund, 1947;;Accession Number;47.26 ;;In 1846, the painter and poet Dante Gabriel Rossetti was a founding member of the circle of artists known as the Pre-Raphaelite Brotherhood. Nine years later he assembled a group of seven friends to help him decorate the Oxford Union Building with scenes from Sir Thomas Malory's &quot;Morte d'Arthur.&quot; One of the driving forces of this &quot;second Brotherhood&quot; was Edward Burne-Jones. His &quot;Love Song,&quot; with its figures reminiscent of the fifteenth-century Venetian painter Vittore Carpaccio and its &quot;Arthurian&quot; landscape bathed in evening light, reflects the profound influence of both the Italian Renaissance and the gothicizing Pre-Raphaelite movement.;;This painting is the definitive version of several works that Burne-Jones based on a refrain from an old Breton song: &quot;Helas! je sais un chant d'amour, / Triste ou gai, tour a tour&quot; (Alas, I know a love song, / Sad or happy, each in turn).;;Text from: <a href=http://www.metmuseum.org/works_of_art/collection_database/european_paintings/The_Love_Song/viewObject.aspx?&amp;OID=110000259&amp;PgSz=1>www.metmuseum.org/works_of_art/collection_database/europe...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: 19thcentury,ElissaSCA: english,ElissaSCA: painting,ElissaSCA: burnejones,ElissaSCA: preraphaelite,ElissaSCA: fujifinepixs6000fd,AccessionInDesc,Description,2D,Art2or3,painting,Artwork","Painting"
"SET 33","2619221556.jpg","47.26","Detail of The Love Song by Burne-Jones in the Metropolitan Museum of Art, February 2008","ElissaSCA","Artist ;Sir Edward Burne-Jones (English, 18331898);;Title;The Love Song;;Date;186877;;Medium;Oil on canvas;;Dimensions;45 x 61 3/8 in. (114.3 x 155.9 cm);;Credit Line;The Alfred N. Punnett Endowment Fund, 1947;;Accession Number;47.26 ;;In 1846, the painter and poet Dante Gabriel Rossetti was a founding member of the circle of artists known as the Pre-Raphaelite Brotherhood. Nine years later he assembled a group of seven friends to help him decorate the Oxford Union Building with scenes from Sir Thomas Malory's &quot;Morte d'Arthur.&quot; One of the driving forces of this &quot;second Brotherhood&quot; was Edward Burne-Jones. His &quot;Love Song,&quot; with its figures reminiscent of the fifteenth-century Venetian painter Vittore Carpaccio and its &quot;Arthurian&quot; landscape bathed in evening light, reflects the profound influence of both the Italian Renaissance and the gothicizing Pre-Raphaelite movement.;;This painting is the definitive version of several works that Burne-Jones based on a refrain from an old Breton song: &quot;Helas! je sais un chant d'amour, / Triste ou gai, tour a tour&quot; (Alas, I know a love song, / Sad or happy, each in turn).;;Text from: <a href=http://www.metmuseum.org/works_of_art/collection_database/european_paintings/The_Love_Song/viewObject.aspx?&amp;OID=110000259&amp;PgSz=1>www.metmuseum.org/works_of_art/collection_database/europe...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: 19thcentury,ElissaSCA: english,ElissaSCA: painting,ElissaSCA: burnejones,ElissaSCA: preraphaelite,ElissaSCA: fujifinepixs6000fd,ElissaSCA: red,AccessionInDesc,Description,2D,Art2or3,painting,Artwork","Painting"
"SET 33","2863779199.jpg","1970.166","Self Portrait by Giorgio de Chirico in the Metropolitan Museum of Art, March 2008","ElissaSCA","Giorgio de Chirico. Italian, born Greece, 1888-1978;Self portrait;1911;Oil on canvas;;Accession # 1970.166;;Text from the Metropolitan Museum of Art label.;;","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: painting,ElissaSCA: modern,ElissaSCA: portrait,ElissaSCA: dechirico,ElissaSCA: fujifinepixs6000fd,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 33","2863779205.jpg","63.69","Coney Island by Joseph Stella in the Metropolitan Museum of Art, March 2008","ElissaSCA","Joseph Stella. American, born Italy, 1877-1946.;Coney Island;1914;Oil on canvas;;Accession # 63.69;;Stella based a series of abstract paintings on the dazzling electric lights and energetic crowds of Brooklyn's Coney Island amusement park and boardwalk. This one is unusual for its circular format. Following a trip to his native Italy and to France in 1910-11, Stella became strongly influenced by Italian Futurism, which celebrated the speed and dynamism of modern life. Another painting from this series, &quot;Battle of Lights: Mardi Gras, Coney Island&quot; (Yale University Art Gallery, New Haven), was exhibited at the 1913 Armory Show in New York.;;Text from the Metropolitan Museum of Art label.","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: painting,ElissaSCA: modern,ElissaSCA: abstract,ElissaSCA: coneyisland,ElissaSCA: brooklyn,ElissaSCA: fujifinepixs6000fd,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 33","2875278401.jpg","1987.282","Lucas by Chuck Close in the Metropolitan Museum of Art, March 2008","ElissaSCA","Chuck Close (American, born 1940);Lucas, 198687;Oil and pencil on canvas; 100 x 84 in. (254 x 213.4 cm);;Purchase, Lila Acheson Wallace Gift and Gift of Arnold and Milly Glimcher, 1987 (1987.282);;Associated with the Photo- or Super-Realist movement of the late-1960s and 1970s, the American artist Chuck Close initially became known for the minutely detailed portrait heads he painted on a monumental scale in black, white, and gray. These works, which were based on photographs, were factually rendered but magnified every pore and imperfection to unexpected and unnatural proportions. The subjects for all of Close's portraits are drawn from his wide circle of relatives and friends, many of whom are connected to the art world as artists, dealers, and collectors. Their identification in the titles by their first names only lends a casual informality to otherwise imposing images.;;Paintings such as &quot;Lucas,&quot; which depicts fellow artist Lucas Samaras, are representative of Close's later, more colorful and painterly style. They go beyond the hyper-reality of his earlier portraits and elaborate on his pictorial investigation of the act of perception, breaking down the visual information into component parts that describe the actual process of seeing, not just the end result. To create these portraits, Close begins by taking photographs of the sitter, then draws a grid over the photo, from which he methodically reproduces the contents of each tiny square on a magnified scale with small dashes, dots of pigment, thumbprints, or applied pieces of colored paper. Viewed close-up, the elements of the picture are seen as separate abstract markings; from a distance, they coalesce into an illusionistic portrait. In order to assimilate all of the multi-hued daubs of color on an eight-foot-plus canvas, the viewer is forced to stand quite a distance from the work. From this perspective, the subject stares coolly, anonymously, and unwaveringly at the viewer.;;Text from: <a href=http://www.metmuseum.org/Works_of_Art/collection_database/Lucas_Chuck_Close/objectview.aspx?OID=210004973&amp;collID=21&amp;dd1=21>www.metmuseum.org/Works_of_Art/collection_database/Lucas_...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: contemporary,ElissaSCA: modern,ElissaSCA: painting,ElissaSCA: chuckclose,ElissaSCA: portrait,ElissaSCA: fujifinepixs6000fd,DescriptionInDesc,Description,2D,Art2or3,painting,Artwork","Painting"
"SET 33","2875278407.jpg","1987.282","Detail of Lucas by Chuck Close in the Metropolitan Museum of Art, March 2008","ElissaSCA","Chuck Close (American, born 1940);Lucas, 198687;Oil and pencil on canvas; 100 x 84 in. (254 x 213.4 cm);;Purchase, Lila Acheson Wallace Gift and Gift of Arnold and Milly Glimcher, 1987 (1987.282);;Associated with the Photo- or Super-Realist movement of the late-1960s and 1970s, the American artist Chuck Close initially became known for the minutely detailed portrait heads he painted on a monumental scale in black, white, and gray. These works, which were based on photographs, were factually rendered but magnified every pore and imperfection to unexpected and unnatural proportions. The subjects for all of Close's portraits are drawn from his wide circle of relatives and friends, many of whom are connected to the art world as artists, dealers, and collectors. Their identification in the titles by their first names only lends a casual informality to otherwise imposing images.;;Paintings such as &quot;Lucas,&quot; which depicts fellow artist Lucas Samaras, are representative of Close's later, more colorful and painterly style. They go beyond the hyper-reality of his earlier portraits and elaborate on his pictorial investigation of the act of perception, breaking down the visual information into component parts that describe the actual process of seeing, not just the end result. To create these portraits, Close begins by taking photographs of the sitter, then draws a grid over the photo, from which he methodically reproduces the contents of each tiny square on a magnified scale with small dashes, dots of pigment, thumbprints, or applied pieces of colored paper. Viewed close-up, the elements of the picture are seen as separate abstract markings; from a distance, they coalesce into an illusionistic portrait. In order to assimilate all of the multi-hued daubs of color on an eight-foot-plus canvas, the viewer is forced to stand quite a distance from the work. From this perspective, the subject stares coolly, anonymously, and unwaveringly at the viewer.;;Text from: <a href=http://www.metmuseum.org/Works_of_Art/collection_database/Lucas_Chuck_Close/objectview.aspx?OID=210004973&amp;collID=21&amp;dd1=21>www.metmuseum.org/Works_of_Art/collection_database/Lucas_...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: contemporary,ElissaSCA: modern,ElissaSCA: painting,ElissaSCA: chuckclose,ElissaSCA: portrait,ElissaSCA: eye,ElissaSCA: fujifinepixs6000fd,DescriptionInDesc,Description,2D,Art2or3,painting,Artwork","Painting"
"SET 33","2878895800.jpg","1999.363.41","The Young Sailor II by Matisse in the Metropolitan Museum of Art, March 2008","ElissaSCA","The Young Sailor II, SummerWinter 1906;Henri Matisse (French, 18691954);Oil on canvas; 40 x 32 1/4 in. (101.6 x 81.9 cm);Jacques and Natasha Gelman Collection, 1998 (1999.363.41);;In this second version of The Young Sailor, painted in Collioure or Paris, contours are sharpened, forms are more defined, and colors have been reduced to large, mostly flat areas of bright green, blue, and pinka decorative style and palette that Matisse adopted from this point onward. He also drastically changed the expression and mood of the sailor. His stylizing brush wiped away the earlier round-cheeked youthfulness of the face, replacing it with a masklike expression of savy cunning. The Young Sailor II has become an icon of Fauve portraiture. Recent research has established that the sitter was an eighteen-year-old fisherman named Germain Augustin Barthelemy Montarges (18881938).;;Text from: <a href=http://www.metmuseum.org/toah/hd/fauv/ho_1999.363.41.htm>www.metmuseum.org/toah/hd/fauv/ho_1999.363.41.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: modern,ElissaSCA: painting,ElissaSCA: portrait,ElissaSCA: matisse,ElissaSCA: french,ElissaSCA: fujifinepixs6000fd,ElissaSCA: sailor,2D,Art2or3,painting,Artwork","Painting"
"SET 33","2895055875.jpg","56.4","The Italian Woman by Modigliani in the Metropolitan Museum of Art, March 2008","ElissaSCA","Amedeo Modigliani. Italian, 1884-1920;The Italian Woman;1917;Oil on canvas;;Accession # 56.4;;Text from the Metropolitan Museum of Art label.","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2008,ElissaSCA: painting,ElissaSCA: modigliani,ElissaSCA: italian,ElissaSCA: modern,ElissaSCA: portrait,ElissaSCA: fujifinepixs6000fd,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
