"Category","File Name","Job Identifier","Title","Creator","Description","Keywords","Artwork_Type"
"SET 37","2340866072.jpg","16.30ab","Madonna and Child Enthroned with Saints by Raphael in the Metropolitan Museum of Art, December 2007","ElissaSCA","Madonna and Child Enthroned with Saints, altarpiece, ca. 1504;Raphael (Raffaello Sanzio or Santi) (Italian, Marchigian, 14831520);Oil and gold on wood; Main panel, overall 67 7/8 x 67 7/8 in. (172.4 x 172.4 cm), painted surface 66 3/4 x 66 1/2 in. (169.5 x 168.9 cm); lunette, overall 29 1/2 x 70 7/8 in. (74.9 x 180 cm), painted surface 25 1/2 x 67 1/2 in. (64.8 x 171.5 cm);Gift of J. Pierpont Morgan, 1916 (16.30ab) ;;This important early altarpiece by Raphael was painted for the small Franciscan convent of Sant'Antonio in Perugia and hung in a part of the church reserved for nuns. According to Vasari, it was the nuns who asked Raphael to depict the Christ Child and infant Saint John the Baptist fully clothed. Their patronage may also account for the painting's conservative style and the emphasis given to gold decoration.; ;Raphael perhaps began the altarpiece in Perugia in 1504 and completed it following a trip to Florence, where he studied the work of Fra Bartolomeo. The lunette retains the purity of Raphael's early, Peruginesque style, while the boldly modeled male saints anticipate his Florentine commissions. The altarpiece remained in situ until 1678, when it entered the Colonna collection in Rome. By 1663, however, the predella had been sold to Queen Christina of Sweden. One panel from the predella is now in the Museum's collection (32.130.1).;;The frame, readapted and heavily repainted, is of the period but not original to the altarpiece. The azurite blue of the Virgin's mantle has darkened and the haloes have been regilt.;;Text from: <a href=http://www.metmuseum.org/works_of_art/collection_database/european_paintings/Madonna_and_Child_Enthroned_with_Saints/viewObject.aspx?&amp;OID=110001822&amp;PgSz=1>www.metmuseum.org/works_of_art/collection_database/europe...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: painting,ElissaSCA: italian,ElissaSCA: renaissance,ElissaSCA: christian,ElissaSCA: raphael,ElissaSCA: fujifinepixs6000fd,ElissaSCA: virgin,ElissaSCA: child,ElissaSCA: saint,2D,Art2or3,painting,Artwork","Painting"
"SET 37","2340866074.jpg","16.30ab","Detail of the Madonna and Child Enthroned with Saints by Raphael in the Metropolitan Museum of Art, December 2007","ElissaSCA","Madonna and Child Enthroned with Saints, altarpiece, ca. 1504;Raphael (Raffaello Sanzio or Santi) (Italian, Marchigian, 14831520);Oil and gold on wood; Main panel, overall 67 7/8 x 67 7/8 in. (172.4 x 172.4 cm), painted surface 66 3/4 x 66 1/2 in. (169.5 x 168.9 cm); lunette, overall 29 1/2 x 70 7/8 in. (74.9 x 180 cm), painted surface 25 1/2 x 67 1/2 in. (64.8 x 171.5 cm);Gift of J. Pierpont Morgan, 1916 (16.30ab) ;;This important early altarpiece by Raphael was painted for the small Franciscan convent of Sant'Antonio in Perugia and hung in a part of the church reserved for nuns. According to Vasari, it was the nuns who asked Raphael to depict the Christ Child and infant Saint John the Baptist fully clothed. Their patronage may also account for the painting's conservative style and the emphasis given to gold decoration.; ;Raphael perhaps began the altarpiece in Perugia in 1504 and completed it following a trip to Florence, where he studied the work of Fra Bartolomeo. The lunette retains the purity of Raphael's early, Peruginesque style, while the boldly modeled male saints anticipate his Florentine commissions. The altarpiece remained in situ until 1678, when it entered the Colonna collection in Rome. By 1663, however, the predella had been sold to Queen Christina of Sweden. One panel from the predella is now in the Museum's collection (32.130.1).;;The frame, readapted and heavily repainted, is of the period but not original to the altarpiece. The azurite blue of the Virgin's mantle has darkened and the haloes have been regilt.;;Text from: <a href=http://www.metmuseum.org/works_of_art/collection_database/european_paintings/Madonna_and_Child_Enthroned_with_Saints/viewObject.aspx?&amp;OID=110001822&amp;PgSz=1>www.metmuseum.org/works_of_art/collection_database/europe...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: painting,ElissaSCA: italian,ElissaSCA: renaissance,ElissaSCA: christian,ElissaSCA: raphael,ElissaSCA: fujifinepixs6000fd,2D,Art2or3,painting,Artwork","Painting"
"SET 37","2340866080.jpg","16.30ab","Detail of the Madonna and Child Enthroned with Saints by Raphael in the Metropolitan Museum of Art, December 2007","ElissaSCA","Madonna and Child Enthroned with Saints, altarpiece, ca. 1504;Raphael (Raffaello Sanzio or Santi) (Italian, Marchigian, 14831520);Oil and gold on wood; Main panel, overall 67 7/8 x 67 7/8 in. (172.4 x 172.4 cm), painted surface 66 3/4 x 66 1/2 in. (169.5 x 168.9 cm); lunette, overall 29 1/2 x 70 7/8 in. (74.9 x 180 cm), painted surface 25 1/2 x 67 1/2 in. (64.8 x 171.5 cm);Gift of J. Pierpont Morgan, 1916 (16.30ab) ;;This important early altarpiece by Raphael was painted for the small Franciscan convent of Sant'Antonio in Perugia and hung in a part of the church reserved for nuns. According to Vasari, it was the nuns who asked Raphael to depict the Christ Child and infant Saint John the Baptist fully clothed. Their patronage may also account for the painting's conservative style and the emphasis given to gold decoration.; ;Raphael perhaps began the altarpiece in Perugia in 1504 and completed it following a trip to Florence, where he studied the work of Fra Bartolomeo. The lunette retains the purity of Raphael's early, Peruginesque style, while the boldly modeled male saints anticipate his Florentine commissions. The altarpiece remained in situ until 1678, when it entered the Colonna collection in Rome. By 1663, however, the predella had been sold to Queen Christina of Sweden. One panel from the predella is now in the Museum's collection (32.130.1).;;The frame, readapted and heavily repainted, is of the period but not original to the altarpiece. The azurite blue of the Virgin's mantle has darkened and the haloes have been regilt.;;Text from: <a href=http://www.metmuseum.org/works_of_art/collection_database/european_paintings/Madonna_and_Child_Enthroned_with_Saints/viewObject.aspx?&amp;OID=110001822&amp;PgSz=1>www.metmuseum.org/works_of_art/collection_database/europe...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: painting,ElissaSCA: italian,ElissaSCA: renaissance,ElissaSCA: christian,ElissaSCA: raphael,ElissaSCA: fujifinepixs6000fd,ElissaSCA: virgin,ElissaSCA: child,ElissaSCA: saint,2D,Art2or3,painting,Artwork","Painting"
"SET 37","2341566083.jpg","-","the man in green","leidenschaft","NA","leidenschaft: ny,leidenschaft: nyc,leidenschaft: themet,leidenschaft: metropolitanmuseumofart,leidenschaft: catchycolorsgreen,leidenschaft: nikon,leidenschaft: d70,leidenschaft: manhattan,leidenschaft: newyork,leidenschaft: metropolitanmuseum,Uncle Foto: urbanites,Inhabited,2D,Art2or3,painting,Artwork","Painting"
"SET 37","2346213890.jpg","31.45","The Death of Socrates by Jacques-Louis David in the Metropolitan Museum of Art, December 2007","ElissaSCA","The Death of Socrates, 1787;Jacques-Louis David (French, 17481825);Oil on canvas; 51 x 77 1/4 in. (129.5 x 196.2 cm);Catharine Lorillard Wolfe Collection, Wolfe Fund, 1931 (31.45);;Accused by the Athenian government of denying the gods and corrupting the young through his teachings, Socrates (469399 B.C.) was offered the choice of renouncing his beliefs or being sentenced to death by drinking hemlock. David shows him calmly discoursing on the immortality of the soul with his grief-stricken disciples. Painted in 1787, the picture, with its stoic theme, is perhaps David's most perfect Neoclassical statement. The printmaker and publisher John Boydell wrote to Sir Joshua Reynolds that it was &quot;the greatest effort of art since the Sistine Chapel and the stanze of Raphael. . . . This work would have done honour to Athens at the time of Pericles.&quot; The subject is loosely based on Plato's Phaedo, but in painting it David consulted a variety of sources, including Diderot's treatise on dramatic poetry of 1758 and works by the poet Andre Chenier. The pose of the figure at the foot of the bed was reportedly inspired by a passage in a novel by the English writer Richardson.;;Text from: <a href=http://www.metmuseum.org/toah/ho/09/euwf/ho_31.45.htm>www.metmuseum.org/toah/ho/09/euwf/ho_31.45.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: french,ElissaSCA: painting,ElissaSCA: david,ElissaSCA: socrates,ElissaSCA: fujifinepixs6000fd,ElissaSCA: neoclassicism,2D,Art2or3,painting,Artwork","Painting"
"SET 37","2346256092.jpg","31.45","Detail of The Death of Socrates by Jacques-Louis David in the Metropolitan Museum of Art, December 2007","ElissaSCA","The Death of Socrates, 1787;Jacques-Louis David (French, 17481825);Oil on canvas; 51 x 77 1/4 in. (129.5 x 196.2 cm);Catharine Lorillard Wolfe Collection, Wolfe Fund, 1931 (31.45);;Accused by the Athenian government of denying the gods and corrupting the young through his teachings, Socrates (469399 B.C.) was offered the choice of renouncing his beliefs or being sentenced to death by drinking hemlock. David shows him calmly discoursing on the immortality of the soul with his grief-stricken disciples. Painted in 1787, the picture, with its stoic theme, is perhaps David's most perfect Neoclassical statement. The printmaker and publisher John Boydell wrote to Sir Joshua Reynolds that it was &quot;the greatest effort of art since the Sistine Chapel and the stanze of Raphael. . . . This work would have done honour to Athens at the time of Pericles.&quot; The subject is loosely based on Plato's Phaedo, but in painting it David consulted a variety of sources, including Diderot's treatise on dramatic poetry of 1758 and works by the poet Andre Chenier. The pose of the figure at the foot of the bed was reportedly inspired by a passage in a novel by the English writer Richardson.;;Text from: <a href=http://www.metmuseum.org/toah/ho/09/euwf/ho_31.45.htm>www.metmuseum.org/toah/ho/09/euwf/ho_31.45.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: french,ElissaSCA: painting,ElissaSCA: david,ElissaSCA: socrates,ElissaSCA: fujifinepixs6000fd,ElissaSCA: red,ElissaSCA: neoclassicism,2D,Art2or3,painting,Artwork","Painting"
"SET 37","2346256096.jpg","31.45","Detail of The Death of Socrates by Jacques-Louis David in the Metropolitan Museum of Art, December 2007","ElissaSCA","The Death of Socrates, 1787;Jacques-Louis David (French, 17481825);Oil on canvas; 51 x 77 1/4 in. (129.5 x 196.2 cm);Catharine Lorillard Wolfe Collection, Wolfe Fund, 1931 (31.45);;Accused by the Athenian government of denying the gods and corrupting the young through his teachings, Socrates (469399 B.C.) was offered the choice of renouncing his beliefs or being sentenced to death by drinking hemlock. David shows him calmly discoursing on the immortality of the soul with his grief-stricken disciples. Painted in 1787, the picture, with its stoic theme, is perhaps David's most perfect Neoclassical statement. The printmaker and publisher John Boydell wrote to Sir Joshua Reynolds that it was &quot;the greatest effort of art since the Sistine Chapel and the stanze of Raphael. . . . This work would have done honour to Athens at the time of Pericles.&quot; The subject is loosely based on Plato's Phaedo, but in painting it David consulted a variety of sources, including Diderot's treatise on dramatic poetry of 1758 and works by the poet Andre Chenier. The pose of the figure at the foot of the bed was reportedly inspired by a passage in a novel by the English writer Richardson.;;Text from: <a href=http://www.metmuseum.org/toah/ho/09/euwf/ho_31.45.htm>www.metmuseum.org/toah/ho/09/euwf/ho_31.45.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: french,ElissaSCA: painting,ElissaSCA: david,ElissaSCA: socrates,ElissaSCA: fujifinepixs6000fd,ElissaSCA: neoclassicism,2D,Art2or3,painting,Artwork","Painting"
"SET 37","2399032435.jpg","-","Study for A Sunday on La Grande Jatte, 188485","Maulleigh","Study for A Sunday on La Grande Jatte, 188485;Georges Seurat (French, 18591891);Oil on canvas; 27 3/4 x 41 in. (70.5 x 104.1 cm);Bequest of Sam A. Lewisohn, 1951 (51.112.6);;This painting is Seurat's final sketch for his masterpiece, A Sunday on La Grande Jatte (Art Institute of Chicago). The much larger, finished version was shown in the eighth Impressionist exhibition in 1886. Seurat analyzed the elements of his composition with nearly scientific care in at least thirty-two preparatory drawings and paintings. The scene depicted is an island in the Seine where working-class Parisians strolled, relaxed, and fished on Sundays. In a letter of 1890, Seurat states that he began work on the final canvas about August 15, 1884. In October 1885, he met Camille Pissarro and, following his advice, repainted the canvas using pigments that by 1892 had begun to lose their brilliance. The present study provides, therefore, a record of the chromatic intensity which the artist intended to achieve in the full-scale painting. As in the final work, the sketch juxtaposes contrasting pigments and depends on optical mixturethe phenomenon that causes two tones seen at a distance to form a single hueto create the desired effect. Seurat based his knowledge of the science of color on the technical treatises of M. E. Chevreul (Principles of Harmony and Contrast of Colours, 1839) and Ogden N. Rood (Modern Chromatics, 1879). In this sketch, the pigments are woven together with small, patchy brushstrokes, while in the final painting Seurat used the small dots characteristic of his Pointillist technique. After the sketch was finished, he restretched the canvas and added the border at the edge.","Maulleigh: study,Maulleigh: for,Maulleigh: a,Maulleigh: sunday,Maulleigh: la,Maulleigh: grande,Maulleigh: jatte,Maulleigh: georges,Maulleigh: seurat,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: art,Maulleigh: new,Maulleigh: york,Maulleigh: city,Maulleigh: metropolitanmuseum,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 37","2399060581.jpg","-","L'Arlesienne: Madame Joseph-Michel Ginoux (Marie Julien, 18481911), 1888 or 1889","Maulleigh","L'Arlesienne: Madame Joseph-Michel Ginoux (Marie Julien, 18481911), 1888 or 1889;Vincent van Gogh (Dutch, 18531890);Oil on canvas; 36 x 29 in. (91.4 x 73.7 cm);Bequest of Sam A. Lewisohn, 1951 (51.112.3);;While in Arles, Van Gogh painted two very similar portraits of Madame Ginoux, the proprietress of the Cafe de la Gare. The first version, which he described in a letter of November 1888 as &quot;an Arlesienne ... slashed on in an hour,&quot; must be the more thinly and summarily executed portrait in the Musee d'Orsay, Paris. In it, a parasol and gloves lie on the table instead of books. This portrait may have been painted for the sitter just before Van Gogh left Arles in May 1889.","Maulleigh: vincent,Maulleigh: van,Maulleigh: madame,Maulleigh: josephmichel,Maulleigh: ginoux,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: art,Maulleigh: new,Maulleigh: york,Maulleigh: city,Maulleigh: metropolitanmuseum,Maulleigh: met,Maulleigh: yellow,Maulleigh: vangogh,Maulleigh: gogh,2D,Art2or3,painting,Artwork","Painting"
"SET 37","2399156415.jpg","-","The Birth of Venus, 1875","Maulleigh","The Birth of Venus, 1875;Alexandre Cabanel (French, 18231889);Oil on canvas; 41 3/4 x 71 7/8 in. (106 x 182.6 cm);Gift of John Wolfe, 1893 (94.24.1) ;;Painted in 1875 for an American collector, the banker John Wolfe, this is a slightly smaller replica of the painting Cabanel exhibited in the salon of 1863 (Musee d'Orsay, Paris).;&quot;The Birth of Venus&quot; is a celebrated example of the official taste of the Second Empire. Napoleon III bought the primary version for his personal collection.","Maulleigh: the,Maulleigh: birth,Maulleigh: venus,Maulleigh: alexandre,Maulleigh: cabanel,Maulleigh: 1875,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: art,Maulleigh: new,Maulleigh: york,Maulleigh: city,Maulleigh: metropolitanmuseum,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 37","2399169681.jpg","-","Florinda, 1853","Maulleigh","Florinda, 1853;Franz Xaver Winterhalter (German, 18051873);Oil on canvas; 70 1/4 x 96 3/4 in. (178.4 x 245.7 cm);Bequest of William H. Webb, 1899 (01.21) ;;This painting depicts an episode from the legend of Roderick, the last king of the Spanish Visigoths. After spying on his maids of honor to determine the fairest among them, the king selects Florinda, at center left, who becomes the object of his love. In revenge, Florinda's father called the Arabs into Spain and brought about the Arab Conquest.;;This painting was shown in the Salon of 1853. It is a replica of a version of the same size given by Queen Victoria to Prince Albert in 1852. Winterhalter used a similar composition for his 1855 portrait of the &quot;Empress Eugenie Surrounded by Her Ladies-in-Waiting&quot; (Musee National du Chateau, Compiegne).","Maulleigh: florinda,Maulleigh: franz,Maulleigh: xaver,Maulleigh: winterhalter,Maulleigh: 1853,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: art,Maulleigh: new,Maulleigh: york,Maulleigh: city,Maulleigh: metropolitanmuseum,Maulleigh: met,Maulleigh: visigoths,2D,Art2or3,painting,Artwork","Painting"
"SET 37","3396574656.jpg","-","Camille Monet (18471879) on a Garden Bench, 1873","Maulleigh","Camille Monet (18471879) on a Garden Bench, 1873;Claude Monet (French, 18401926);Oil on canvas; 23 7/8 x 31 5/8 in. (60.6 x 80.3 cm);Signed (lower right): Claude Monet;The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 2002, Bequest of Walter H. Annenberg, 2002 (2002.62.1);;Monet's art depends on observation of his environment, and to that extent it is always autobiographical. In his pictures, one can chart the seasons, the weather, or as here, the look of women's fashion in 1873. Monet's wife, Camille Doncieux, is as easily recognizable as the mounds of geraniums in the garden of the couple's rented house in Argenteuil.;;Camille Monet on a Garden Bench is the most enigmatic of Monet's rare genre pictures. Numerous interpretations have been offered, yet nothing has been found in the literature or theater of Monet's time that corresponds to this scene. The most telling clue may be biographical: the death of Camille's father in September 1873. Camille was an impassive model, but here she telegraphs sadness, while holding a note in her gloved hand. Later, Monet identified the gentleman as a neighborperhaps one who had called to offer his condolences and a consoling bouquet.","Maulleigh: camille,Maulleigh: monet,Maulleigh: claude,Maulleigh: met,Maulleigh: metropolitan,Maulleigh: metropolitanmuseum,Maulleigh: art,Maulleigh: painting,petrus.agricola: w281,petrus.agricola: newyork,petrus.agricola: metropolitanmuseumofart,petrus.agricola: impressionism,petrus.agricola: catalogue,petrus.agricola: raisonne,petrus.agricola: daniel,petrus.agricola: wildenstein,petrus.agricola: camillemonetonagardenbench,petrus.agricola: 1873,Maulleigh: museum,2D,Art2or3,painting,Artwork","Painting"
