"Category","File Name","Job Identifier","Title","Creator","Description","Keywords","Artwork_Type"
"SET 35","3594859769.jpg","-","Metropolitan Museum of Art, NY","Johnk85","NA","Johnk85: metropolitan,Johnk85: museum,Johnk85: art,Johnk85: new,Johnk85: york,Johnk85: johnk85,Johnk85: photography,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3595665396.jpg","-","Metropolitan Museum of Art, NY","Johnk85","NA","Johnk85: metropolitan,Johnk85: museum,Johnk85: art,Johnk85: new,Johnk85: york,Johnk85: johnk85,Johnk85: photography,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3595665846.jpg","-","Metropolitan Museum of Art, NY","Johnk85","NA","Johnk85: metropolitan,Johnk85: museum,Johnk85: art,Johnk85: new,Johnk85: york,Johnk85: johnk85,Johnk85: photography,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3599823903.jpg","-","Lelia Caetani, 1935","Maulleigh","Balthus, French, 1908-2001;Oil on Canvas","Maulleigh: balthus,Maulleigh: lelia,Maulleigh: caetani,Maulleigh: painting,Maulleigh: art,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3601175508.jpg","-","Head of Saint John the Evangelist, 1818/20-1856","Maulleigh","Jean-Auguste-Dominique Ingres (French, 17801867);Oil on canvas, laid down on wood;;This is a study for an altarpiece, &quot;Christ Delivering the Keys to Saint Peter&quot; (Musee Ingres, Montauban), commissioned in 1817 for San Trinita dei Monti, Rome, and completed in 1820. The composition of the altarpiece is based on Raphael's tapestry design of the same subject, which Ingres developed by means of a small oil sketch (Private collection), over seventy drawings, and seven oil studies in addition to the present one.","Maulleigh: ingres,Maulleigh: head,Maulleigh: saint,Maulleigh: john,Maulleigh: evangelist,Maulleigh: painting,Maulleigh: art,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3614245255.jpg","-","renaissiance art","testher83","oil painting","testher83: met,testher83: metropolitan,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3614700741.jpg","-","Pope Benedict XIV (Prospero Lamberti, 1675-1758)","Maulleigh","Oil on Canvas;Signed: Pietro Subleiras 1746;PIerre Hubert Subleyras;French, 1699-1749;;Pope Benedict:;;<i>He was born into a noble family of Bologna, which was at that time the second largest city in the Papal States. He was elected Pope in 1740. The conclave which elected him had lasted six months; he is alleged to have said to the cardinals: &quot;If you wish to elect a saint, choose Gotti; a statesman, Aldrovandi; a donkey, elect me&quot; (in Italy the donkey symbolizes ignorance; it can also represent stubborn faithfulness). His Papacy began in a time of great difficulties, chiefly caused by the disputes between Catholic rulers and the Papacy about governmental demands to nominate bishops rather than leaving the appointment to the Church. He managed to overcome most of these problems the Holy See's disputes with the Kingdom of Naples, Sardinia, Spain, Venice, and Austria were settled.;;He had a very active papacy, reforming the education of priests, the calendar of feasts of the Church, and many papal institutions. Perhaps the most important act of Benedict XIV's pontificate was the promulgation of his famous laws about missions in the two bulls, Ex quo singulari and Omnium solicitudinum. In these bulls he ruled on the custom of accommodating Christian words and usages to express non-Christian ideas and practices of the native cultures, which had been extensively done by the Jesuits in their Indian and Chinese missions. An example of this is the statues of ancestors - there had long been uncertainty whether honor paid to one's ancestors was unacceptable 'ancestor worship,' or if it was something more like the Catholic veneration of the saints. This question was especially pressing in the case of an ancestor known not to have been a Christian. The choice of a Chinese translation for the name of God had also been debated since the early 17th century. Benedict XIV denounced these practices in these two bulls. The consequence of this was that many of these converts left the Church.</i>;;From Wikipedia","Maulleigh: pope,Maulleigh: benedict,Maulleigh: xiv,Maulleigh: pierre,Maulleigh: hubert,Maulleigh: subleyras,Maulleigh: pietro,Maulleigh: subleiras,Maulleigh: 1746,Maulleigh: art,Maulleigh: painting,Maulleigh: portrait,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3614720723.jpg","-","The Reverend Philip Cocks (1735-1797)","Maulleigh","Johan Joseph Zoffany (German, 1733-1810);;Oil on Canvas;;The artist, born near Frankfurt and trained in Rome, moved to England in 1760. Patronized by George III and Queen Charlotte, in 1768 he was nominated by the king to the newly established Royal Academy. This small, whole length is the first work by Zoffany to enter the Museum's collection.;;<i>I'm going to get thousands of page views.</i>","Maulleigh: johan,Maulleigh: joseph,Maulleigh: zoffany,Maulleigh: the,Maulleigh: reverend,Maulleigh: philip,Maulleigh: cocks,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3614829623.jpg","-","Christ Presented to the People (Ecce Homo)","Maulleigh","Sodoma (Giovanni Antonio Bazzi) (Italian, Sienese, 14771549);Christ Presented to the People (Ecce Homo);Oil on canvas;;Sodoma was trained in Lombardy, but most of his career was spent in Siena, where he was, together with Beccafumi, the major figure. This work dates from the last decade of his life. The use of contrasting figure types and sfumato derives from his study of the works of Leonardo da Vinci and has a powerfully emotive effect. The turbaned figure is Pilate, who presents the resigned but dignified Christ to the viewer as an object of contemplation. Though cut down, the late-sixteenth-century frame is of fine quality.;;<i>Ecce Homo (pronounced [te omo] or pronounced [ke homo]) are the Latin words used by Pontius Pilate in the Vulgate translation of the John 19:5, when he presented a scourged Jesus Christ, bound and crowned with thorns, to a hostile crowd shortly before his Crucifixion. The original Greek is (Idou ho Anthropos). The King James Version translates the phrase into English as Behold the Man. The scene is widely depicted in Christian art.</i>","Maulleigh: sodoma,Maulleigh: christ,Maulleigh: presented,Maulleigh: people,Maulleigh: giovanni,Maulleigh: antonio,Maulleigh: bazzi,Maulleigh: ecce,Maulleigh: homo,Maulleigh: art,Maulleigh: painting,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3615599104.jpg","-","Still Life with Musical Instruments","Maulleigh","Still Life with Musical Instruments;Evaristo Baschenis (Italian, Lombard, 16171677);;A mastery of perspective and geometry, a love of music, and an astonishing descriptive ability are the hallmarks of the work of the great painter-priest from Bergamo (east of Milan). In this picture Baschenis combines an upturned lute and mandolin, a spinet, a violin and guitar, and various books bound in vellum, including an open, musical part book. The finger marks in the dust allude both to the passing of time and to the painter's ability to counterfeit the appearances of nature. Music, of course, is the most transient of the arts and in the seventeenth century frequently is used to suggest the brevity of life and its pleasures and the fleeting nature of love-the subject of so many madrigals.","Maulleigh: still,Maulleigh: life,Maulleigh: with,Maulleigh: musical,Maulleigh: instruments,Maulleigh: evaristo,Maulleigh: baschenis,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: met,DescriptionInDesc,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3615680830.jpg","-","I have to fire my photo assistant","Maulleigh","She took a picture of the wrong gallery label.;;I think it's the Virgin with a couple saints. What say you?","Maulleigh: saints,Maulleigh: virgin,Maulleigh: mary,Maulleigh: keys,Maulleigh: key,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3620092477.jpg","49.7.38","Curiosity_TheMET (2)","rverc","Detail from:Curiosity Gerard ter Borch Dutch, 1617-1681;Oil on canvas;;Although Ter Borch worked in Deventer, well to the east of Hollands main artistic centers, he painted some of the most sophisticated genre scenes of his time. In this canvas of about 1660, the costumes and interior decoration represent the height of patrician taste. The anecdotal title dates from the eighteenth century. Lady at Her Toilet in the Detroit Institute of arts was possibly painted as a pendant to the present picture. ;;The Jules Bache Collection, 1949;49.7.38;;From the placard: Metropolitan Museum of Art;  addl accession","rverc: nyc,rverc: metropolitanmuseum,rverc: europeanpaintings,rverc: met,rverc: art,rverc: gerardterborch,rverc: bench138,rverc: bench195,Description,AccessionInDesc,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3620918828.jpg","-","YoungHerdsmenWithCows_TheMET (4)","rverc","Detail From: 'Young Herdsmen with Cows' Aelbert Cuyp 1655-60","rverc: nyc,rverc: metropolitanmuseum,rverc: europeanpaintings,rverc: met,rverc: art,rverc: aelbertcuyp,rverc: bench138,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3620920988.jpg","-","OccupiedBenches_TheMET(138)","rverc","NA","rverc: nyc,rverc: metropolitanmuseum,rverc: europeanpaintings,rverc: met,rverc: art,rverc: bench138,rverc: johannesvermeer,rverc: aelbertcuyp,rverc: jacobvanruisdael,rverc: gerardterborch,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 35","3621630367.jpg","-","Carlo Crivelli Madonna and Child with detail of hands","profzucker","<a href=http://smarthistory.org/carlo-crivelli.html rel=nofollow>smarthistory.org/carlo-crivelli.html</a>","profzucker: carlocrivelli,profzucker: crivelli,profzucker: madonnaandchild,profzucker: metropolitanmuseum,profzucker: hands,profzucker: medievalart,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3621690819.jpg","-","The Ascension of Christ","Maulleigh","Hans Suess von Kulmbach (German, born about 1480, died 1521/22);;This painting and eight others (now dispersed in various museums) once comprised the lateral wings and predella panel of an altarpiece of about 1513 devoted to the life of the Virgin. A sculpted &quot;Coronation of the Virgin&quot; (Germanisches Nationalmuseum, Nuremburg) was the centerpiece. Kulmbach trained with Albrecht Durer, and our Ascension was adapted from a woodcut in Durer's &quot;Small Passion&quot; series.","Maulleigh: the,Maulleigh: ascension,Maulleigh: christ,Maulleigh: hans,Maulleigh: suess,Maulleigh: von,Maulleigh: kulmbach,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3621719533.jpg","-","Philip IV (16051665) in Parade Armor","Maulleigh","Attributed to Gaspar de Crayer (Flemish, 15841669);78 x 46 1/2 in. (198.1 x 118.1 cm);;This striking portrait shows Philip IV in a suit of armor that was made in Brussels and still exists in the royal armory in Madrid. The artist has, however, taken some liberties so that the armor would entirely encase the king's legs. Philip also wears the insignia of the Order of the Golden Fleece. The attribution of the picture has been much debated. Long ascribed to the Flemish painter Gaspar de Crayer (15841669), it has also been ascribed to the Madrid artist Juan Bautista Maino. Maino advised the king on artistic matters and participated in the decoration of the royal palace of the Buen Retiro, Madrid. This portrait seems to date from the mid-1620s and is therefore more or less contemporary with the one painted by Velazquez that hangs nearby. Another closely related portraitalso ascribed to de Crayershows Philip IV with a dwarf (Palacio de Viana, Madrid).;;<i>Philip IV (Felipe IV, Filipe III), (8 April 1605 17 September 1665) was King of Spain between 1621 and 1665, sovereign of the Spanish Netherlands, and King of Portugal until 1640. On the eve of his death in 1665, the Spanish empire reached its territorial zenith spanning almost 3 billion acres.</i>","Maulleigh: philip,Maulleigh: iv,Maulleigh: parade,Maulleigh: armor,Maulleigh: king,Maulleigh: spain,Maulleigh: painting,Maulleigh: art,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3622485196.jpg","-","Saint Paul with Paolo Pagagnotti; Christ Appearing to His Mother","Maulleigh","Saint Paul with Paolo Pagagnotti; Christ Appearing to His Mother;;Master of the Saint Ursula Legend (Netherlandish, active late 15th century);;late 1480s;;Oil on wood;;(a) overall 37 3/8 x 11 3/8 in. (94.9 x 28.9 cm), painted surface 36 3/4 x 10 7/8 in. (93.4 x 27.6 cm); (b) overall 37 1/4 x 11 1/4 in. (94.6 x 28.6 cm), painted surface 36 3/4 x 10 3/4 in. (93.4 x 27.3 cm);;These wings originally flanked a Virgin and Child Enthroned (Musee Thomas-Henry, Cherbourg). The triptych was painted for the Florentine merchant Paolo Pagagnotti, who is shown kneeling, presented to the Virgin by his patron saint. The Master of the Saint Ursula Legend, whose primary influence was Rogier van der Weyden, seems to have headed an active workshop and received numerous Italian commissions.","Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3622562242.jpg","-","Philip IV (16051665), King of Spain, probably 1624","Maulleigh","Philip IV (16051665), King of Spain, probably 1624;Workshop of Diego Rodriguez de Silva y Velazquez (Spanish, 15991660);Oil on canvas;;78 3/4 x 40 1/2 in. (200 x 102.9 cm);Bequest of Benjamin Altman, 1913 (14.40.639);;This work dates from Velazquez's first years at the Spanish court, and is apparently a portrait of King Philip IV for which the artist signed a receipt on December 4, 1624. Although it has sometimes been regarded as a workshop replica of a lost original, it is more probably a damaged autograph picture. The painting was commissioned by the widow of Don Garcia Perez de Araciel, one of the king's counsellors. The state of preservation is sound, save for the left side of the sitter's face. The left eye is restored.;;<i>I'm surprised this guy got anything done with all his posin'!</i>","Maulleigh: philip,Maulleigh: iv,Maulleigh: king,Maulleigh: spain,Maulleigh: painting,Maulleigh: art,Maulleigh: workshop,Maulleigh: diego,Maulleigh: rodriguez,Maulleigh: de,Maulleigh: silva,Maulleigh: y,Maulleigh: velazquez,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3622603374.jpg","-","Saint Eustace","Maulleigh","Saint Eustace;Albrecht Durer (German, Nuremberg 1471 - 1528 Nuremberg);German;Engraving; sheet: 13 3/4 x 10 3/16 in. (35 x 25.9 cm) trimmed nearly to plate line;Fletcher Fund, 1919 (19.73.65)","Maulleigh: albrecht,Maulleigh: durer,Maulleigh: horse,Maulleigh: dog,Maulleigh: woodcut,Maulleigh: art,Maulleigh: metropolitanmuseum,Maulleigh: museum,Maulleigh: saint,Maulleigh: eustace,Maulleigh: metropolitan,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3623140125.jpg","-","YoungGirlPeelingApples_TheMET (6)","rverc","Detail from: 'Young Girl Peeling Apples' Nicolaes Maes 1655","rverc: metropolitanmuseum,rverc: europeanpaintings,rverc: met,rverc: nyc,rverc: art,rverc: bench136,rverc: bench137,rverc: nicolaesmaes,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3630675806.jpg","-","NA","RenaGinz","Metropolitan Museum, NYC","RenaGinz: leicam6,RenaGinz: newyorkcity,RenaGinz: metropolitanmuseum,RenaGinz: leica50mm28,Description,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 35","3642087130.jpg","-","Met_Sketch_061909","droc","Drawing from the Greek and Roman galleries at the Metropolitan Museum of Art. ;;Derwent drawing pencils on 13&quot; x 16&quot; paper. ;;<a href=http://www.davidrockwellart.com rel=nofollow>www.davidrockwellart.com</a>","droc: davidrockwell,droc: rockwell,droc: sketch,droc: drawing,droc: pencil,droc: coloredpencil,droc: metropolitanmuseumofart,droc: museum,droc: greeksculpture,Description,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3645319066.jpg","-","I know...","rverc","Class at the MET","rverc: nyc,rverc: met,rverc: metropolitanmuseum,rverc: europeanpaintings,rverc: art,rverc: johnsingersargent,rverc: giovanniboldini,rverc: boldini,rverc: henrylerolle,rverc: consuelovanderbilt,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 35","3645580345.jpg","-","massacre at the met... 3130","korafotomorgana","NA","korafotomorgana: met,korafotomorgana: museum,korafotomorgana: nyc,korafotomorgana: newyork,korafotomorgana: art,korafotomorgana: blackandwhite,korafotomorgana: pentaxk200d,korafotomorgana: francoisjosephnavez,korafotomorgana: massacreoftheinnocents,korafotomorgana: oil,korafotomorgana: canvas,korafotomorgana: paint,korafotomorgana: metropolitanmuseum,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3652304037.jpg","-","At the Metropolitan Museum of Art","John Elmslie","NYC","John Elmslie: newyorkcity,John Elmslie: nyc,John Elmslie: portraits,John Elmslie: 2009,John Elmslie: art,John Elmslie: metropolitanmuseumofart,John Elmslie: johnelmslie,John Elmslie: dayglo,John Elmslie: vermeer,John Elmslie: metropolitanmuseum,John Elmslie: europeanpaintngs,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 35","3664552234.jpg","-","DSC_5737a","JonDM","Taken in the Metropolitan Museum of Art, New York, NY. DSC_5737a","JonDM: metropolitanmuseum,JonDM: people,Description,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 35","3664668099.jpg","-","Rembrandt @ The Met","1970coyote","Rembrandt 1660, Self Portrait","1970coyote: rembrandt,1970coyote: color,1970coyote: metropolitanmuseum,1970coyote: newyorkcity,1970coyote: painting,1970coyote: portrait,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3664668591.jpg","-","Van Gohg self portrait","1970coyote","1887, Self portrait","1970coyote: color,1970coyote: metropolitanmuseum,1970coyote: museum,1970coyote: newyorkcity,1970coyote: painting,1970coyote: portrait,1970coyote: vangohg,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3665470282.jpg","-","Dali @ The Met","1970coyote","NA","1970coyote: dali,1970coyote: metropolitanmuseum,1970coyote: museum,1970coyote: newyorkcity,1970coyote: painting,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 35","3665470684.jpg","-","Van Gohg","1970coyote","Wheat Field with Cypresses 1889, van Gogh","1970coyote: vangohg,1970coyote: painting,1970coyote: metropolitanmuseum,1970coyote: museum,1970coyote: newyorkcity,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 35","3665945161.jpg","-","Art lover","RenaGinz","Metropolitan Museum, NYC","RenaGinz: metropolitanmuseum,RenaGinz: leica,RenaGinz: m8,Description,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 35","3676726739.jpg","-","Let's Observe","1970coyote","Rembrandt room @ the met","1970coyote: museum,1970coyote: metropolitanmuseum,1970coyote: portrait,1970coyote: rembrandt,1970coyote: newyorkcity,1970coyote: painting,1970coyote: art,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 35","3680192365.jpg","-","Degas","1970coyote","NA","1970coyote: art,1970coyote: painting,1970coyote: newyorkcity,1970coyote: museum,1970coyote: metropolitanmuseum,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3680199219.jpg","-","Ahh Monet!!","1970coyote","Houses of Parliament","1970coyote: monet,1970coyote: art,1970coyote: painting,1970coyote: metropolitanmuseum,1970coyote: museum,1970coyote: newyorkcity,1970coyote: color,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3680218459.jpg","-","This Life Is Very Still","1970coyote","Still Life with a Skull and a Writing Quill 1628, Pieter Claesz","1970coyote: art,1970coyote: color,1970coyote: metropolitanmuseum,1970coyote: museum,1970coyote: newyorkcity,1970coyote: painting,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3680987370.jpg","-","NA","1970coyote","The Immaculate Conception 1627, Guido Reni","1970coyote: 5thavenue,1970coyote: art,1970coyote: metropolitanmuseum,1970coyote: newyorkcity,1970coyote: museum,2D,Art2or3,Inhabited,painting,Artwork","Painting"
"SET 35","3681026706.jpg","-","NA","1970coyote","Young Woman with a Water Pitcher 1660-67, Johannes Vermeer","1970coyote: color,1970coyote: art,1970coyote: metropolitanmuseum,1970coyote: museum,1970coyote: painting,1970coyote: newyorkcity,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3682848142.jpg","-","The Chess Players, ca.1475","Maulleigh","Liberale da Verona (Liberale di Jacomo) (Italian, Veronese, 14451527/29);;In this fragment of a cassone panel, two lovers are playing chess (the youth is about to checkmate the young woman). Another fragment, showing an earlier moment in the story, hangsnearby, while a third fragment, with male spectators, belongs to the Berenson collection (Florence,Villa I Tatti). The picture was painted in about 1475, when Liberale was employed at Siena illuminating choirbooks.;;<i>They all got their hair blown out at the same time.</i>","Maulleigh: the,Maulleigh: chess,Maulleigh: players,Maulleigh: liberale,Maulleigh: da,Maulleigh: verona,Maulleigh: game,Maulleigh: games,Maulleigh: gaming,Maulleigh: metropolitan,Maulleigh: museum,Maulleigh: met,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3683092501.jpg","-","Camile Monet on a Garden Bench","1970coyote","1873, Claude Monet","NA,2D,Art2or3,painting,Artwork","Painting"
"SET 35","3683119721.jpg","-","The Storm","1970coyote","1880, Pierre Auguste Cot","NA,2D,Art2or3,painting,Artwork","Painting"
