"Category","File Name","Job Identifier","Title","Creator","Description","Keywords","Artwork_Type"
"SET 21","4147473043.jpg","-","Portrait of Rinaldo Orsino, Archbishop of Florence  Bernardino Capitelli. MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: arte,renzodionigi: italiana,renzodionigi: italian,renzodionigi: art,renzodionigi: fine,renzodionigi: painting,renzodionigi: sculpture,renzodionigi: design,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4147473609.jpg","-","Portrait of the Artist.  Giovanni Boldini  1884. MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: arte,renzodionigi: italiana,renzodionigi: italian,renzodionigi: art,renzodionigi: fine,renzodionigi: painting,renzodionigi: sculpture,renzodionigi: design,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4147474667.jpg","-","Portrait of a Woman.  Attributed to Ottavio Leoni (Il Padovano). MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: arte,renzodionigi: italiana,renzodionigi: italian,renzodionigi: art,renzodionigi: fine,renzodionigi: painting,renzodionigi: sculpture,renzodionigi: design,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4148228646.jpg","-","Portrait  Anonymous, Italian, Roman-Bolognese, 17th century  1600-1700, MET NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: arte,renzodionigi: italiana,renzodionigi: italian,renzodionigi: art,renzodionigi: fine,renzodionigi: painting,renzodionigi: sculpture,renzodionigi: design,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4148228922.jpg","-","Portrait of a Woman  Anonymous, Italian, Roman-Bolognese, 17th century  1600-1700  . MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: arte,renzodionigi: italiana,renzodionigi: italian,renzodionigi: art,renzodionigi: fine,renzodionigi: painting,renzodionigi: sculpture,renzodionigi: design,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4148228358.jpg","-","Vita del Tintoretto, 1642 Author- Carlo Ridolfi (Italian, 1594ca. 1648) Venice- Oddoni, 1642 Illustrated book. MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: arte,renzodionigi: italiana,renzodionigi: italian,renzodionigi: art,renzodionigi: fine,renzodionigi: painting,renzodionigi: sculpture,renzodionigi: design,2D,Art2or3,Artwork","Book_Manuscript"
"SET 21","4148233356.jpg","-","Portrait of Tommaso Salini  Ottavio Leoni (Il Padovano)  1620. MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: arte,renzodionigi: italiana,renzodionigi: italian,renzodionigi: art,renzodionigi: fine,renzodionigi: painting,renzodionigi: sculpture,renzodionigi: design,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4148233668.jpg","-","Giovanni de' Medici  Engraved by Anonymous, Italian, 16th century  ca. 1550-1600  53.600.592. MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: arte,renzodionigi: italiana,renzodionigi: italian,renzodionigi: art,renzodionigi: fine,renzodionigi: painting,renzodionigi: sculpture,renzodionigi: design,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4148237368.jpg","-","Portrait of Edward G. Kennedy (1849-1932)  Giovanni Boldini  1842-1931  . MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: arte,renzodionigi: italiana,renzodionigi: italian,renzodionigi: art,renzodionigi: fine,renzodionigi: painting,renzodionigi: sculpture,renzodionigi: design,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4161998973.jpg","-","Self-Portrait Drawing at a Window  Rembrandt van Rijn  1648. MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: fine,renzodionigi: arts,renzodionigi: painting,renzodionigi: design,renzodionigi: engraving,renzodionigi: selfportrait,renzodionigi: autoritratto,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4161999409.jpg","-","Self-Portrait  George Hewitt Cushman  ca. 1850. MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: fine,renzodionigi: arts,renzodionigi: painting,renzodionigi: design,renzodionigi: engraving,renzodionigi: selfportrait,renzodionigi: autoritratto,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4162000089.jpg","-","Self-Portrait, from The Iconography  Sir Anthony van Dyck  ca. 1630. MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: fine,renzodionigi: arts,renzodionigi: painting,renzodionigi: design,renzodionigi: engraving,renzodionigi: selfportrait,renzodionigi: autoritratto,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4162000919.jpg","-","Self Portrait (with cow)  Jean-Jacques de Boissieu  1796. MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: fine,renzodionigi: arts,renzodionigi: painting,renzodionigi: design,renzodionigi: engraving,renzodionigi: selfportrait,renzodionigi: autoritratto,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4162001369.jpg","-","Self-Portrait  Onorio Marinari  1627-1715. MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: fine,renzodionigi: arts,renzodionigi: painting,renzodionigi: design,renzodionigi: engraving,renzodionigi: selfportrait,renzodionigi: autoritratto,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4162001937.jpg","-","Self Portrait  Jean-Marc Nattier  c. 1730.MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: fine,renzodionigi: arts,renzodionigi: painting,renzodionigi: design,renzodionigi: engraving,renzodionigi: selfportrait,renzodionigi: autoritratto,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4162002201.jpg","-","1931  . MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: fine,renzodionigi: arts,renzodionigi: painting,renzodionigi: design,renzodionigi: engraving,renzodionigi: selfportrait,renzodionigi: autoritratto,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4162760828.jpg","-","Self-Portrait  Francisco de Goya y Lucientes  17951797. MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: fine,renzodionigi: arts,renzodionigi: painting,renzodionigi: design,renzodionigi: engraving,renzodionigi: selfportrait,renzodionigi: autoritratto,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4162761496.jpg","-","Self-Portrait  Jean-Etienne Liotard  ca. 1778-1780. MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: fine,renzodionigi: arts,renzodionigi: painting,renzodionigi: design,renzodionigi: engraving,renzodionigi: selfportrait,renzodionigi: autoritratto,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4162762598.jpg","-","Self-Portrait  Francisco de Goya y Lucientes  ca. 1797-98. MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: fine,renzodionigi: arts,renzodionigi: painting,renzodionigi: design,renzodionigi: engraving,renzodionigi: selfportrait,renzodionigi: autoritratto,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4162763222.jpg","-","Self-Portrait  Jean-Jacques de Boissieu. MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: fine,renzodionigi: arts,renzodionigi: painting,renzodionigi: design,renzodionigi: engraving,renzodionigi: selfportrait,renzodionigi: autoritratto,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4162763592.jpg","-","Self-Portrait  Alphonse Legros. MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: fine,renzodionigi: arts,renzodionigi: painting,renzodionigi: design,renzodionigi: engraving,renzodionigi: selfportrait,renzodionigi: autoritratto,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4219886592.jpg","-","Self-Portrait  (Andre-Jacques) Victor Orsel  ca. 1815-1820. MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: fine,renzodionigi: arts,renzodionigi: painting,renzodionigi: design,renzodionigi: engraving,renzodionigi: selfportrait,renzodionigi: autoritratto,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4219886844.jpg","-","1931 . MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: fine,renzodionigi: arts,renzodionigi: painting,renzodionigi: design,renzodionigi: engraving,renzodionigi: selfportrait,renzodionigi: autoritratto,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","4219889470.jpg","-","Self Portrait as a Young Man, 1733 Jean-Etienne Liotard (Swiss, Geneva 1702 - 1789 Geneva). MET, NYC","renzodionigi","NA","renzodionigi: portrait,renzodionigi: ritratto,renzodionigi: fine,renzodionigi: arts,renzodionigi: painting,renzodionigi: design,renzodionigi: engraving,renzodionigi: selfportrait,renzodionigi: autoritratto,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","5345778738.jpg","51.501.394","Three German Landsknechts by Daniel Hopfer in the Metropolitan Museum of Art, March 2009","ElissaSCA","Artist: Daniel Hopfer (German, ca. 14701536);;After Erhard Schon (German, Nuremberg 14911542 Nuremberg);;After Sebald Beham (German, Nuremberg 15001550 Frankfurt am Main);;Title: Three German Soldiers;;Medium: Etching; first state of three;;Dimensions: sheet: 7 7/8 x 11 1/8 in. (20 x 28.3 cm);;Classification: Prints;;Credit Line: The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1951;;Accession Number: 51.501.394;;;Text from: <a href=http://www.metmuseum.org/Works_of_Art/collection_database/drawings_and_prints/three_german_soldiers_daniel_hopfer//objectview.aspx?OID=90046006&amp;collID=9&amp;dd1=9 rel=nofollow>www.metmuseum.org/Works_of_Art/collection_database/drawin...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2009,ElissaSCA: german,ElissaSCA: northernrenaissance,ElissaSCA: fujifinepixs6000fd,AccessionInDesc,Description,2D,Art2or3,drawing,Artwork","Drawing"
"SET 21","5345177525.jpg","1970.301.3","Tahmuras Defeats the Divs in the Metropolitan Museum of Art, March 2009","ElissaSCA","Tahmuras Defeats the Divs: From the Shahnama (Book of Kings) of Shah Tahmasp, ca. 152224;Attributed to Sultan Muhammad (Iranian, active first half of 16th century);Iran, Tabriz;Colors, ink, silver, and gold on paper ;22 1/2 x 12 9/16 in. (47.2 x 31.9 cm);Gift of Arthur A. Houghton Jr., 1970 (1970.301.3);;The fight against the obscure forces of evil, here personified by a horde of multicolored divs (demons), was among the most challenging tasks of the early kings of Iran. Tahmuras, who became known as the &quot;div-binder,&quot; was the ruler who succeeded in subduing them. In order to have their lives spared, the divs promised to teach man the precious art of writing. This is how humankind learned various alphabets, including Arabic, Chinese, Greek, Persian, and Sogdian.;;This extraordinary painting, which has been attributed to Sultan Muhammad, reveals the penchant for experimentation that characterizes the work of Persian artists in this period. In addition to some foreshortenings and the depiction of figures in perspective, which probably imitate Western examples, the imagery of divs in this manuscript witnesses remarkable changes when compared to past illustrations. They become progressively anthropomorphizedby means of explicit sexualizationand incorporate traits of demons of Central Asian origin, which, we know, were circulating on both silk and paper in the royal library at Tabriz.;;;Text from: <a href=http://www.metmuseum.org/toah/works-of-art/1970.301.3 rel=nofollow>www.metmuseum.org/toah/works-of-art/1970.301.3</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2009,ElissaSCA: islamic,ElissaSCA: manuscript,ElissaSCA: illumination,ElissaSCA: fujifinepixs6000fd,ElissaSCA: inscription,2D,Art2or3,Artwork","Book_Manuscript"
"SET 21","5367259354.jpg","-","So...","This is how it goes...","Met Museum;NYC;Like a long time ago...","This is how it goes...: nyc,This is how it goes...: metmuseum,This is how it goes...: kennedyandi,This is how it goes...: selfportraitish,2D,Art2or3,photography,Artwork","Photography"
"SET 21","5350049011.jpg","-","Petite danseuse agee de quatorze ans - Edgar Degas","Jerome Mercier","Metropolitan Museum of Art - New York","Jerome Mercier: usa,Jerome Mercier: newyork,Jerome Mercier: met,Jerome Mercier: metropolitanmuseumofart,Jerome Mercier: petitedanseuseageedequatorzeans,Jerome Mercier: edgardegas,Jerome Mercier: metropolitanmuseum,Jerome Mercier: wwwmetmuseumorg,Description,2D,Art2or3,3D,Artwork,painting_and_sculpture","Sculpture"
"SET 21","3818519566.jpg","-","Roses  Vincent van Gogh (Dutch, 18531890)  1890. MET NYC","renzodionigi","NA","renzodionigi: metropolitanmuseum,renzodionigi: arthistory,renzodionigi: fineart,renzodionigi: renzodionigi,renzodionigi: vangogh,renzodionigi: modernart,2D,Art2or3,Artwork,painting","Painting"
"SET 21","3819701847.jpg","-","Fishing  Edouard Manet (French, 18321883)  ca. 186263, detail. MET NYC","renzodionigi","NA","renzodionigi: metropolitanmuseum,renzodionigi: arthistory,renzodionigi: fineart,renzodionigi: renzodionigi,renzodionigi: cane,renzodionigi: chien,renzodionigi: dog,renzodionigi: hund,renzodionigi: perro,2D,Art2or3,Artwork,painting","Painting"
"SET 21","3819707295.jpg","-","Graziella  Jules-Joseph Lefebvre (French, 18361912), detail. MET NYC","renzodionigi","NA","renzodionigi: metropolitanmuseum,renzodionigi: arthistory,renzodionigi: fineart,renzodionigi: renzodionigi,2D,Art2or3,Artwork,painting","Painting"
"SET 21","3819738001.jpg","-","W 599 CM 1880 The Seine at Vetheuil  Claude Monet (French, 18401926). MET NYC","renzodionigi","NA","renzodionigi: metropolitanmuseum,renzodionigi: arthistory,renzodionigi: fineart,renzodionigi: renzodionigi,renzodionigi: monet,renzodionigi: modernart,renzodionigi: impressionism,renzodionigi: impressionismo,petrus.agricola: w599,renzodionigi: claude,renzodionigi: catalogue,renzodionigi: raisonne,renzodionigi: daniel,renzodionigi: wildenstein,renzodionigi: impressionist,renzodionigi: impresionism,petrus.agricola: 1880,2D,Art2or3,Artwork,painting","Painting"
"SET 21","3820014069.jpg","-","Laurette in a Green Robe (Black Background), 1916 Henri Matisse (French, 18691954). MET NYC","renzodionigi","NA","renzodionigi: metropolitanmuseum,renzodionigi: arthistory,renzodionigi: fineart,renzodionigi: renzodionigi,renzodionigi: matisse,renzodionigi: modernart,2D,Art2or3,Artwork,painting","Painting"
"SET 21","3820506062.jpg","-","Fishing  Edouard Manet (French, 18321883)  ca. 186263, MET NYC","renzodionigi","NA","renzodionigi: metropolitanmuseum,renzodionigi: arthistory,renzodionigi: fineart,renzodionigi: renzodionigi,renzodionigi: cane,renzodionigi: chien,renzodionigi: dog,renzodionigi: hund,renzodionigi: perro,2D,Art2or3,Artwork,painting","Painting"
